complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,0.27332484400195556,0.06324679626809329,18.70372048876843,0.15,,,,0.7943282347242815,,
1,1,0.28657437996071483,0.04494537363283437,18.70372048876843,0.15,,,,0.7943282347242815,,
1,2,0.24661252957590665,0.07592521949965476,18.70372048876843,0.15,,,,0.7943282347242815,,
1,3,0.22306754166655665,0.04056711984880968,18.70372048876843,0.15,,,,0.7943282347242815,,
1,4,0.2358047555722125,0.0736283148347238,18.70372048876843,0.15,,,,0.7943282347242815,,
1,5,0.27918339372049944,0.06389272244395842,18.70372048876843,0.15,,,,0.7943282347242815,,
1,6,0.2741074908313559,0.05517344589552546,18.70372048876843,0.15,,,,0.7943282347242815,,
1,7,0.25788642547548934,0.07311954680238492,18.70372048876843,0.15,,,,0.7943282347242815,,
1,8,0.3259259900868884,0.07447931727825002,18.70372048876843,0.15,,,,0.7943282347242815,,
1,9,0.23335396367490166,0.040894207819199585,18.70372048876843,0.15,,,,0.7943282347242815,,
1,10,0.21590833865110193,0.04379877926844673,18.70372048876843,0.15,,,,0.7943282347242815,,
1,11,0.29500187018110446,0.09652821043443918,18.70372048876843,0.15,,,,0.7943282347242815,,
1,12,0.3170821134322679,0.07139062489574553,18.70372048876843,0.15,,,,0.7943282347242815,,
1,13,0.24384777659261458,0.05299426616589656,18.70372048876843,0.15,,,,0.7943282347242815,,
1,14,0.23080795587783862,0.059224119911215824,18.70372048876843,0.15,,,,0.7943282347242815,,
1,15,0.31282243069062654,0.07272868446154382,18.70372048876843,0.15,,,,0.7943282347242815,,
1,16,0.2187366762596711,0.04648150331212793,18.70372048876843,0.15,,,,0.7943282347242815,,
1,17,0.30598436757456743,0.0988142455606233,18.70372048876843,0.15,,,,0.7943282347242815,,
1,18,0.28991110937523296,0.06746883364078672,18.70372048876843,0.15,,,,0.7943282347242815,,
1,19,0.2633684335513157,0.05165849803734112,18.70372048876843,0.15,,,,0.7943282347242815,,
2,0,0.2351351259780109,0.03400859359666693,20.098686952611867,0.15,,,,0.6309573444801932,,
2,1,0.28597131113837704,0.07984111045956711,20.098686952611867,0.15,,,,0.6309573444801932,,
2,2,0.2269983550331609,0.05028846820054896,20.098686952611867,0.15,,,,0.6309573444801932,,
2,3,0.27387673975890114,0.06540698312613137,20.098686952611867,0.15,,,,0.6309573444801932,,
2,4,0.30666247392939455,0.06018744835362442,20.098686952611867,0.15,,,,0.6309573444801932,,
2,5,0.2750160427311881,0.06551623827077556,20.098686952611867,0.15,,,,0.6309573444801932,,
