complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,0.9949969806982337,0.943597554011044,3,0.0,,,,,,
1,1,0.9966549913621133,0.937401823197988,3,0.0,,,,,,
1,2,0.9998262696600377,0.9393406427277642,3,0.0,,,,,,
1,3,0.9843185101330026,0.9101015035405069,3,0.0,,,,,,
1,4,0.9917886473255679,0.936482497573455,3,0.0,,,,,,
1,5,0.9941594691215992,0.9247378435071216,3,0.0,,,,,,
1,6,0.9934146306571782,0.9281806903516321,3,0.0,,,,,,
1,7,0.9788790002285418,0.9231631869992025,3,0.0,,,,,,
1,8,0.9702173564315084,0.9214551905240739,3,0.0,,,,,,
1,9,0.9998666604707797,0.9400188693611022,3,0.0,,,,,,
1,10,0.9986072031335902,0.9379286941072662,3,0.0,,,,,,
1,11,0.9985380047350774,0.9432363489953237,3,0.0,,,,,,
1,12,0.9998284628987071,0.9404869283820738,3,0.0,,,,,,
1,13,0.9977931725932833,0.9389113015994348,3,0.0,,,,,,
1,14,0.994165594933642,0.9304988572083221,3,0.0,,,,,,
1,15,0.9947860300316638,0.9377683782404089,3,0.0,,,,,,
1,16,0.9999263208258417,0.9412245033217346,3,0.0,,,,,,
1,17,0.9640121326057047,0.9094074377660478,3,0.0,,,,,,
1,18,0.9877295028962592,0.9298019976904563,3,0.0,,,,,,
1,19,0.9884277262818104,0.929926882024586,3,0.0,,,,,,
2,0,0.9927745840702799,0.9429643587975088,5,0.0,,,,,,
2,1,0.9995437740189281,0.9391626961840782,5,0.0,,,,,,
2,2,0.9999844805684303,0.9408769968653816,5,0.0,,,,,,
2,3,0.9973712034620017,0.9379950936975936,5,0.0,,,,,,
2,4,0.9727764532229908,0.9324431480188935,5,0.0,,,,,,
2,5,0.9407434066353233,0.8881131730758404,5,0.0,,,,,,
2,6,0.9921533648432771,0.9343386602823261,5,0.0,,,,,,
2,7,0.9727875500982072,0.9189311153693296,5,0.0,,,,,,
2,8,0.9776193890702546,0.9192758101982466,5,0.0,,,,,,
2,9,0.954003188040927,0.9113367470633973,5,0.0,,,,,,
2,10,0.9982144093497141,0.9366276492886325,5,0.0,,,,,,
2,11,0.9861792835306344,0.9367784332241251,5,0.0,,,,,,
2,12,0.9950151153553485,0.9369942596319274,5,0.0,,,,,,
2,13,0.9958415104621012,0.9386339574586156,5,0.0,,,,,,
2,14,0.9623241620490525,0.9261119220422152,5,0.0,,,,,,
2,15,0.9913640718288194,0.9285874341122364,5,0.0,,,,,,
2,16,0.985454731691255,0.9388848651929073,5,0.0,,,,,,
2,17,0.9924969043415351,0.9370528130939595,5,0.0,,,,,,
2,18,0.9963593845463524,0.9399558559546433,5,0.0,,,,,,
2,19,0.9547078261385163,0.8922859208254722,5,0.0,,,,,,
3,0,0.9370699447905725,0.8893418955638535,7,0.0,,,,,,
3,1,0.9505223825352825,0.8994577247645636,7,0.0,,,,,,
3,2,0.9539230574597805,0.8975663084601827,7,0.0,,,,,,
3,3,0.9897233092375247,0.9268201623939317,7,0.0,,,,,,
3,4,0.9753363277114337,0.9124757128871308,7,0.0,,,,,,
3,5,0.9966077938887128,0.9326809408345234,7,0.0,,,,,,
3,6,0.9747813122191223,0.9235740683907918,7,0.0,,,,,,
3,7,0.9835830002368532,0.9280582155624042,7,0.0,,,,,,
3,8,0.9878649529703598,0.9355352947446751,7,0.0,,,,,,
3,9,0.9653020908339603,0.9326015982164699,7,0.0,,,,,,
3,10,0.9591771634950034,0.9100233893418785,7,0.0,,,,,,
