complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,0.9659065260227151,0.9498837958054558,3,0.0,,,,,,
1,1,0.9996230994333917,0.9746536583317014,3,0.0,,,,,,
1,2,0.9811077853890523,0.9749346116208272,3,0.0,,,,,,
1,3,0.9857886137031576,0.966007256637388,3,0.0,,,,,,
1,4,0.9997426441944901,0.9723028800930681,3,0.0,,,,,,
1,5,0.9858306955859193,0.9924876335264582,3,0.0,,,,,,
1,6,0.9981836820276324,0.9786473459218143,3,0.0,,,,,,
1,7,0.9950897138848411,0.9662118870843394,3,0.0,,,,,,
1,8,0.999165941439343,0.968514175633244,3,0.0,,,,,,
1,9,0.9506770348267903,0.9280620261480473,3,0.0,,,,,,
1,10,0.9988079924691418,0.9731019066527646,3,0.0,,,,,,
1,11,0.932144851525054,0.9201314262162099,3,0.0,,,,,,
1,12,0.9746131941890265,0.9255996991857333,3,0.0,,,,,,
1,13,0.9924544267686172,0.9604889176400339,3,0.0,,,,,,
1,14,0.9829870809707486,0.9500489584030608,3,0.0,,,,,,
1,15,0.984114018832636,0.9657251188140358,3,0.0,,,,,,
1,16,0.995521177370492,0.9688864152808291,3,0.0,,,,,,
1,17,0.9999870751052423,0.9743075377925591,3,0.0,,,,,,
1,18,0.9993518122776995,0.9771992493753894,3,0.0,,,,,,
1,19,0.9821851631439321,0.9813940008162906,3,0.0,,,,,,
2,0,0.9724286290154098,0.9394313158615962,5,0.0,,,,,,
2,1,0.9878354663172163,0.9635787779453828,5,0.0,,,,,,
2,2,0.8919417036267642,0.9391097404172848,5,0.0,,,,,,
2,3,0.9932681647676171,0.969942921719013,5,0.0,,,,,,
2,4,0.9881816717798856,0.9751917476865953,5,0.0,,,,,,
2,5,0.935464901418851,0.9082477929496082,5,0.0,,,,,,
2,6,0.9968111621204517,0.9729914263321662,5,0.0,,,,,,
2,7,0.9022564001627237,0.907223347134395,5,0.0,,,,,,
2,8,0.9875218243037517,0.981579364363125,5,0.0,,,,,,
2,9,0.9164918945875549,0.9045513116850983,5,0.0,,,,,,
2,10,0.8465003552209516,0.9208534553497332,5,0.0,,,,,,
2,11,0.9949464654511615,0.9883741176161297,5,0.0,,,,,,
2,12,0.9990893253940235,0.9717231931747426,5,0.0,,,,,,
2,13,0.800227572334146,0.7874940328779951,5,0.0,,,,,,
2,14,0.9238787034629047,0.9251641371449402,5,0.0,,,,,,
2,15,0.9255519940299362,0.9427923436003407,5,0.0,,,,,,
2,16,0.990038003120921,0.9837673636174507,5,0.0,,,,,,
2,17,0.9573499829265729,0.9126355334162151,5,0.0,,,,,,
2,18,0.8731245678211698,0.876070162025394,5,0.0,,,,,,
2,19,0.9943204123231537,0.9766468456994207,5,0.0,,,,,,
3,0,0.8922851997896063,0.891454458278148,7,0.0,,,,,,
3,1,0.9885495114570639,0.9819766777391958,7,0.0,,,,,,
3,2,0.7701922524288373,0.7340671143465756,7,0.0,,,,,,
3,3,0.8760678617967933,0.9212113470384503,7,0.0,,,,,,
3,4,0.8544853846730635,0.8700701689698639,7,0.0,,,,,,
3,5,0.8735455165704702,0.9010554990908881,7,0.0,,,,,,
3,6,0.9865855899416878,0.9848353172404285,7,0.0,,,,,,
3,7,0.6281882835471999,0.5909329878232016,7,0.0,,,,,,
3,8,0.8915938681429236,0.9043077928129415,7,0.0,,,,,,
3,9,0.6851910709362115,0.6785742906228847,7,0.0,,,,,,
3,10,0.9340359255510129,0.9413230993235775,7,0.0,,,,,,
3,11,0.6328122946362978,0.7038687411030499,7,0.0,,,,,,
3,12,0.9413586755316042,0.9233503082046831,7,0.0,,,,,,
3,13,0.9786542351376781,0.9519468234124623,7,0.0,,,,,,
3,14,0.9215054910000449,0.9444507203631463,7,0.0,,,,,,
3,15,0.9423193416052947,0.9221633659529664,7,0.0,,,,,,
3,16,0.9455377951944903,0.9529400186780832,7,0.0,,,,,,
3,17,0.9688956939596551,0.9746483728108114,7,0.0,,,,,,
3,18,0.9658298915970487,0.9272958755892041,7,0.0,,,,,,
3,19,0.905392616510733,0.8763645614912992,7,0.0,,,,,,
4,0,0.7831199386026326,0.7416988298147362,9,0.0,,,,,,
4,1,0.917110804267767,0.8759740751593831,9,0.0,,,,,,
4,2,0.9766256007796961,0.969881568729106,9,0.0,,,,,,
4,3,0.8282558143447427,0.8109284010471246,9,0.0,,,,,,
4,4,0.8660721891622688,0.8614471401238104,9,0.0,,,,,,
4,5,0.9346007962338977,0.9425162950472532,9,0.0,,,,,,
4,6,0.6832792047605308,0.6632642050949981,9,0.0,,,,,,
4,7,0.9855551958194696,0.9767165713777618,9,0.0,,,,,,
4,8,0.9848848138185133,0.9674005177627948,9,0.0,,,,,,
4,9,0.9784473753914742,0.9553126078613754,9,0.0,,,,,,
4,10,0.9893240462641176,0.9655223829117905,9,0.0,,,,,,
4,11,0.9276427847243447,0.9005572208508832,9,0.0,,,,,,
4,12,0.7869155979495155,0.7857725666521689,9,0.0,,,,,,
4,13,0.980148537933738,0.9585539405646568,9,0.0,,,,,,
4,14,0.8191686972893487,0.8345045390630196,9,0.0,,,,,,
4,15,0.8990461231150902,0.8611306677724097,9,0.0,,,,,,
4,16,0.9585065538762192,0.9295697912993792,9,0.0,,,,,,
4,17,0.9119215016109617,0.8782167260070249,9,0.0,,,,,,
4,18,0.9556370121092379,0.9313623093914616,9,0.0,,,,,,
4,19,0.9068661286288825,0.9337230670310692,9,0.0,,,,,,
5,0,0.7769616698768953,0.7425864196115838,11,0.0,,,,,,
5,1,0.9771391465784592,0.9501976447688958,11,0.0,,,,,,
5,2,0.9128911549778802,0.9356221719375232,11,0.0,,,,,,
5,3,0.984219485853798,0.962703917293919,11,0.0,,,,,,
5,4,0.9871381459610395,0.9725100589581687,11,0.0,,,,,,
5,5,0.7590631362322475,0.7763556587357554,11,0.0,,,,,,
5,6,0.9121559161242521,0.9055787920565017,11,0.0,,,,,,
5,7,0.8516463387108445,0.8919741152212225,11,0.0,,,,,,
5,8,0.9680719514793966,0.9293533625730996,11,0.0,,,,,,
5,9,0.8839310142170416,0.9017423243393241,11,0.0,,,,,,
5,10,0.9639404619104971,0.9723498542879568,11,0.0,,,,,,
5,11,0.8871603727449349,0.897420053711342,11,0.0,,,,,,
5,12,0.8437759885523425,0.8611671257549022,11,0.0,,,,,,
5,13,0.8252771020988812,0.8861941650650579,11,0.0,,,,,,
5,14,0.9589144890496194,0.9382666581288998,11,0.0,,,,,,
5,15,0.9049918670948657,0.9506494649204645,11,0.0,,,,,,
5,16,0.9082562624491882,0.9508407563794322,11,0.0,,,,,,
5,17,0.8899176666087945,0.919278041881279,11,0.0,,,,,,
5,18,0.8942325819765121,0.87866644877259,11,0.0,,,,,,
5,19,0.7060752212421111,0.6966653059748387,11,0.0,,,,,,
6,0,0.8128675733481305,0.7835768982744569,13,0.0,,,,,,
6,1,0.8524573215253214,0.8536256291054272,13,0.0,,,,,,
6,2,0.9510810342712311,0.9373860146423142,13,0.0,,,,,,
6,3,0.9899642157902333,0.9747865616428615,13,0.0,,,,,,
6,4,0.8148434255619118,0.7970491432526553,13,0.0,,,,,,
6,5,0.9867329150436717,0.9738484475367065,13,0.0,,,,,,
6,6,0.9281934006776542,0.9206420272340351,13,0.0,,,,,,
6,7,0.8288144836557979,0.8325027470253568,13,0.0,,,,,,
6,8,0.7781142272578654,0.8109310746184751,13,0.0,,,,,,
6,9,0.8635153719193919,0.9281286354163119,13,0.0,,,,,,
6,10,0.7483978621931455,0.7169965747958259,13,0.0,,,,,,
6,11,0.9139661137731364,0.9195612723465263,13,0.0,,,,,,
6,12,0.9267813417298566,0.9129425953192641,13,0.0,,,,,,
6,13,0.9026916033483032,0.8897082097544642,13,0.0,,,,,,
6,14,0.921926819025155,0.8850771963651922,13,0.0,,,,,,
6,15,0.9473084801002574,0.9448022160173395,13,0.0,,,,,,
6,16,0.8582289596135307,0.8652201125723784,13,0.0,,,,,,
6,17,0.9240703636739879,0.8876284711404214,13,0.0,,,,,,
6,18,0.7852851534690564,0.7984778663082719,13,0.0,,,,,,
6,19,0.9456042026542871,0.9140679893665081,13,0.0,,,,,,
7,0,0.9167939730473338,0.8921502790537561,15,0.0,,,,,,
7,1,0.642803909074635,0.60843839423152,15,0.0,,,,,,
7,2,0.6268988978746143,0.700818154762514,15,0.0,,,,,,
7,3,0.9251010926117522,0.9525935630526811,15,0.0,,,,,,
7,4,0.8601103098770247,0.8513130015843117,15,0.0,,,,,,
7,5,0.9770894201050391,0.9856197631799318,15,0.0,,,,,,
7,6,0.9325040620142548,0.9217432515820906,15,0.0,,,,,,
7,7,0.8903599290178695,0.9243115043031221,15,0.0,,,,,,
7,8,0.9811145075308579,0.9471510520983236,15,0.0,,,,,,
7,9,0.8828114938700905,0.8958223085056191,15,0.0,,,,,,
7,10,0.6579466057485053,0.6717698449153274,15,0.0,,,,,,
7,11,0.9263799027132401,0.9446437152405974,15,0.0,,,,,,
7,12,0.8942488539549869,0.8817254859560587,15,0.0,,,,,,
7,13,0.8663732095087219,0.8336858442598939,15,0.0,,,,,,
7,14,0.7840926233478562,0.8024073470965998,15,0.0,,,,,,
7,15,0.7291501788647042,0.7720742457855515,15,0.0,,,,,,
7,16,0.7646526988933681,0.7342422546292152,15,0.0,,,,,,
7,17,0.8490382699015047,0.903395921002698,15,0.0,,,,,,
7,18,0.6792595871386795,0.8160995727059632,15,0.0,,,,,,
7,19,0.8571426014137778,0.8986410571460437,15,0.0,,,,,,
8,0,0.8289826247997064,0.8279961435249968,17,0.0,,,,,,
8,1,0.9356715738627822,0.9306010093684131,17,0.0,,,,,,
8,2,0.8558716397010805,0.9031638188734828,17,0.0,,,,,,
8,3,0.8456622110162714,0.8516382779562589,17,0.0,,,,,,
8,4,0.8522157917373586,0.8305593525032285,17,0.0,,,,,,
8,5,0.8380157018774603,0.8706299455341742,17,0.0,,,,,,
8,6,0.6627489174453844,0.6621029063157052,17,0.0,,,,,,
8,7,0.862050092800856,0.8492931921762906,17,0.0,,,,,,
8,8,0.9483418344781679,0.9560101548134685,17,0.0,,,,,,
8,9,0.9327182429170795,0.9476635817956335,17,0.0,,,,,,
8,10,0.8776547106857207,0.8651020665225515,17,0.0,,,,,,
8,11,0.8505908306043166,0.8492571625305332,17,0.0,,,,,,
8,12,0.6243545337963249,0.6222472713908833,17,0.0,,,,,,
8,13,0.924744135274605,0.8836211629630616,17,0.0,,,,,,
8,14,0.8617102299357616,0.882313333785338,17,0.0,,,,,,
8,15,0.717202136828998,0.6665656565544209,17,0.0,,,,,,
8,16,0.7657166269142501,0.8338013943349226,17,0.0,,,,,,
8,17,0.9298180291795718,0.9387276578576559,17,0.0,,,,,,
8,18,0.8881035698899271,0.8514184178776504,17,0.0,,,,,,
8,19,0.8861128829127211,0.8982937628091967,17,0.0,,,,,,
9,0,0.9695963161548152,0.9479515202622792,19,0.0,,,,,,
9,1,0.7972935647781008,0.7904408484663492,19,0.0,,,,,,
9,2,0.6932755537786109,0.7037995987391996,19,0.0,,,,,,
9,3,0.5647103904524748,0.5874482021426817,19,0.0,,,,,,
9,4,0.6983618416617178,0.695663882762222,19,0.0,,,,,,
9,5,0.7174394548122225,0.7498139816536659,19,0.0,,,,,,
9,6,0.6371459741332345,0.7114083941984158,19,0.0,,,,,,
