complexity,params_mean,params_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,learning_rate,batch_size,epochs,alpha,degree,n_features,label_corruption
1,3.0,0.0,0.8880853743567236,0.14616907215018987,1.0091610529173771,0.1727366921768024,,,,,,,0.0
2,5.0,0.0,0.7730505525568879,0.13228337506075794,0.8637650868645542,0.15293309512799483,,,,,,,0.0
3,7.0,0.0,0.5939998528929915,0.2508510545472869,0.6711167440302839,0.29170277735804234,,,,,,,0.0
4,9.0,0.0,0.5088458421483834,0.2417425854568206,0.5736638836411814,0.2795916679300915,,,,,,,0.0
5,11.0,0.0,0.4327657396970338,0.2093319920081685,0.492378083226242,0.24783547124619623,,,,,,,0.0
6,13.0,0.0,0.3301976910124549,0.15849056614801232,0.3812735602909283,0.19248827166591256,,,,,,,0.0
7,15.0,0.0,0.34829044993634684,0.1638860467616654,0.3960886222361421,0.18194128772569665,,,,,,,0.0
8,17.0,0.0,0.24792570990051588,0.12203364109852924,0.2601959115743523,0.12205786187948878,,,,,,,0.0
9,19.0,0.0,0.2360973651602285,0.1581582212798375,0.26343303429730514,0.17234255473245155,,,,,,,0.0
10,21.0,0.0,0.1782806339893921,0.10918334889073854,0.20633664963788495,0.13799967164994234,,,,,,,0.0
11,23.0,0.0,0.1651783347449117,0.10605032394368943,0.18305389239681746,0.11666016542171365,,,,,,,0.0
12,25.0,0.0,0.10322950780755955,0.04529722224585198,0.1192665721613601,0.046021810755369215,,,,,,,0.0
13,27.0,0.0,0.13978258154932582,0.09712689412544513,0.15646155412253396,0.10798312037340094,,,,,,,0.0
14,29.0,0.0,0.10253096112269262,0.04973224601063949,0.11452206293112883,0.05767308920919919,,,,,,,0.0
15,31.0,0.0,0.08615941401477414,0.0685192712994616,0.10264298691751383,0.08890855287330102,,,,,,,0.0
16,33.0,0.0,0.07137778606316378,0.05907600928240053,0.08407200666828142,0.0702745604608632,,,,,,,0.0
17,35.0,0.0,0.04528646931064389,0.028275743974635524,0.053343980330315455,0.03460155465205809,,,,,,,0.0
18,37.0,0.0,0.054484400201156157,0.04180337291685309,0.06271101580844203,0.046712303434644525,,,,,,,0.0
19,39.0,0.0,0.0497880117313563,0.02904408428484549,0.059088531700997905,0.03377275091385317,,,,,,,0.0
20,41.0,0.0,0.03899553235281992,0.026405963652318152,0.04733812471483364,0.03344967915202911,,,,,,,0.0
21,43.0,0.0,0.031249288104391332,0.01971082900912125,0.036449743695595074,0.02285514911001032,,,,,,,0.0
22,45.0,0.0,0.02619421472069532,0.01719387686239511,0.03114588805777659,0.02121750654007736,,,,,,,0.0
23,47.0,0.0,0.02184960760016259,0.013950561490692329,0.028365858705221254,0.01741700595683959,,,,,,,0.0
24,49.0,0.0,0.01570648047466555,0.007301722295423574,0.01994886346646196,0.009448358558887843,,,,,,,0.0
25,51.0,0.0,0.017968050633272795,0.018927260405243406,0.021837689192313766,0.020134090708031262,,,,,,,0.0
26,53.0,0.0,0.016761130519870007,0.012017070897707448,0.02366099389373471,0.018416253298524393,,,,,,,0.0
27,55.0,0.0,0.011592816698581834,0.0069997786331874555,0.013683322149869412,0.007589582346926671,,,,,,,0.0
28,57.0,0.0,0.014233871799446273,0.008963741843845602,0.01906093254061759,0.012249928249131282,,,,,,,0.0
29,59.0,0.0,0.011129839893413236,0.008023543847500647,0.014521593327591741,0.00972837843063693,,,,,,,0.0
30,61.0,0.0,0.00859123569029914,0.0059166541614951275,0.011356582137910621,0.007594024525425557,,,,,,,0.0
31,63.0,0.0,0.007081413395226954,0.0037683269156790636,0.009618491342432799,0.004688834227714045,,,,,,,0.0
32,65.0,0.0,0.006557692870745163,0.004858427484977751,0.008373795412925681,0.005700170366289355,,,,,,,0.0
