complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,0.3779152832613424,0.24777503111165095,13,0.15,0.001,,10000,,,
1,1,0.4018729152069104,0.2569843001934244,13,0.15,0.001,,10000,,,
1,2,0.3818459694588331,0.24589356228662512,13,0.15,0.001,,10000,,,
1,3,0.4290284357679852,0.2562187552855075,13,0.15,0.001,,10000,,,
1,4,0.35220666143414053,0.2442890610170245,13,0.15,0.001,,10000,,,
1,5,0.42142692873925497,0.24692629235977706,13,0.15,0.001,,10000,,,
1,6,0.4310244159609387,0.25637441278864026,13,0.15,0.001,,10000,,,
1,7,0.3855319396251374,0.25239504424259607,13,0.15,0.001,,10000,,,
1,8,0.4067480092800197,0.25792186957324714,13,0.15,0.001,,10000,,,
1,9,0.5240498504734892,0.26958649317439215,13,0.15,0.001,,10000,,,
1,10,0.41738920352568876,0.2583544599445539,13,0.15,0.001,,10000,,,
1,11,0.4348870462902967,0.25719648109348464,13,0.15,0.001,,10000,,,
1,12,0.41772479956857206,0.2680414275688656,13,0.15,0.001,,10000,,,
1,13,0.43878799422864806,0.2532430563369,13,0.15,0.001,,10000,,,
1,14,0.4363798907990282,0.2453116433895971,13,0.15,0.001,,10000,,,
1,15,0.3948059743659846,0.2517411958156416,13,0.15,0.001,,10000,,,
1,16,0.42950959805493444,0.25169692782825376,13,0.15,0.001,,10000,,,
1,17,0.4463994848103563,0.26706666955027036,13,0.15,0.001,,10000,,,
1,18,0.41170718017577274,0.2621177913842794,13,0.15,0.001,,10000,,,
1,19,0.411429673887803,0.2578684385266366,13,0.15,0.001,,10000,,,
2,0,0.4071556570422648,0.2720891509856258,25,0.15,0.001,,10000,,,
2,1,0.42859893493806145,0.289224994224376,25,0.15,0.001,,10000,,,
2,2,0.38573187762765276,0.2437755951008324,25,0.15,0.001,,10000,,,
2,3,0.35008883993596435,0.20600609406306628,25,0.15,0.001,,10000,,,
2,4,0.3313894827983007,0.23927292316317061,25,0.15,0.001,,10000,,,
2,5,0.34690236195935814,0.22982660430383156,25,0.15,0.001,,10000,,,
2,6,0.4285192352278024,0.25921027538303953,25,0.15,0.001,,10000,,,
2,7,0.3165236761853349,0.1724382802806265,25,0.15,0.001,,10000,,,
2,8,0.33610639546511556,0.1700514384104729,25,0.15,0.001,,10000,,,
2,9,0.3814972762980173,0.18477469908431599,25,0.15,0.001,,10000,,,
2,10,0.3927241900697978,0.24784854816565,25,0.15,0.001,,10000,,,
2,11,0.3840695696687318,0.25113203291989294,25,0.15,0.001,,10000,,,
2,12,0.4229261129922868,0.23518808047137316,25,0.15,0.001,,10000,,,
2,13,0.29627474115603764,0.1599688697015676,25,0.15,0.001,,10000,,,
2,14,0.31487389669021837,0.17532148818770735,25,0.15,0.001,,10000,,,
2,15,0.340833743461212,0.256680941228839,25,0.15,0.001,,10000,,,
2,16,0.32386749181683416,0.17409033563175885,25,0.15,0.001,,10000,,,
2,17,0.3102430903629187,0.1609103767603371,25,0.15,0.001,,10000,,,
2,18,0.33319367501266683,0.2131407366023529,25,0.15,0.001,,10000,,,
2,19,0.3987231620062536,0.2515231476968028,25,0.15,0.001,,10000,,,
3,0,0.4050426186170638,0.2168203551931456,37,0.15,0.001,,10000,,,
3,1,0.32989480438366076,0.1856977772017927,37,0.15,0.001,,10000,,,
3,2,0.3411305702874397,0.19717904858508184,37,0.15,0.001,,10000,,,
3,3,0.32104267232360634,0.15954116480520503,37,0.15,0.001,,10000,,,
3,4,0.326837460167774,0.16941474248785962,37,0.15,0.001,,10000,,,
3,5,0.34676717138062413,0.23232189188881106,37,0.15,0.001,,10000,,,
3,6,0.3025994001157835,0.22509461422123528,37,0.15,0.001,,10000,,,
3,7,0.35849050827765344,0.15454863901989482,37,0.15,0.001,,10000,,,
3,8,0.3298303873646094,0.1885779361355256,37,0.15,0.001,,10000,,,
3,9,0.3072500515587466,0.15925444218875506,37,0.15,0.001,,10000,,,
