complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,0.3779152754040962,0.2477736533170404,13,0.15,0.01,,3000,,,
1,1,0.4018659470690284,0.25691356048338093,13,0.15,0.01,,3000,,,
1,2,0.38184604846453973,0.2459474675130126,13,0.15,0.01,,3000,,,
2,0,0.3936691284771049,0.2332411334640639,25,0.15,0.01,,3000,,,
2,1,0.4222302504209597,0.264238533515421,25,0.15,0.01,,3000,,,
2,2,0.3896132801403066,0.2540733287417201,25,0.15,0.01,,3000,,,
3,0,0.43764992056403335,0.22364455684836335,37,0.15,0.01,,3000,,,
3,1,0.3248425034104188,0.22011479621939106,37,0.15,0.01,,3000,,,
3,2,0.4291386378563896,0.2517011045424798,37,0.15,0.01,,3000,,,
4,0,0.33016231503248433,0.20309297579906524,49,0.15,0.01,,3000,,,
4,1,0.28765009629958843,0.1751379233303211,49,0.15,0.01,,3000,,,
4,2,0.29243372284579666,0.22766337062939213,49,0.15,0.01,,3000,,,
5,0,0.35437990129515734,0.1817503774611434,61,0.15,0.01,,3000,,,
5,1,0.35930090509693235,0.17464444915527577,61,0.15,0.01,,3000,,,
5,2,0.25590359836724436,0.13265540272860266,61,0.15,0.01,,3000,,,
6,0,0.25040648010203836,0.11337893273075401,73,0.15,0.01,,3000,,,
6,1,0.28231588622166326,0.13569849261441636,73,0.15,0.01,,3000,,,
6,2,0.257807576479843,0.17577734175747764,73,0.15,0.01,,3000,,,
7,0,0.26660322261689484,0.1181787966207959,85,0.15,0.01,,3000,,,
7,1,0.22739545012270326,0.19652672830456397,85,0.15,0.01,,3000,,,
7,2,0.32930729429471134,0.15173803546757766,85,0.15,0.01,,3000,,,
8,0,0.30138677175938205,0.18938969415356002,97,0.15,0.01,,3000,,,
8,1,0.25076197036908543,0.15211470807866248,97,0.15,0.01,,3000,,,
8,2,0.2524064117369114,0.20203811639241906,97,0.15,0.01,,3000,,,
9,0,0.2547529035049379,0.1452859400844365,109,0.15,0.01,,3000,,,
9,1,0.22598906881193734,0.16636956793581936,109,0.15,0.01,,3000,,,
9,2,0.26992808800647167,0.16313610013583354,109,0.15,0.01,,3000,,,
10,0,0.2548417992786651,0.1578133134418969,121,0.15,0.01,,3000,,,
10,1,0.21756956511480702,0.1840098564022353,121,0.15,0.01,,3000,,,
10,2,0.2449178332300557,0.11706370759179488,121,0.15,0.01,,3000,,,
11,0,0.2126882501262372,0.14972325826533295,133,0.15,0.01,,3000,,,
11,1,0.26526378665553824,0.1900775416324043,133,0.15,0.01,,3000,,,
11,2,0.19029994173136658,0.12522952532810813,133,0.15,0.01,,3000,,,
12,0,0.2300264665020033,0.21251077100364282,145,0.15,0.01,,3000,,,
12,1,0.22181825405924246,0.2008853628710579,145,0.15,0.01,,3000,,,
12,2,0.2370664234268834,0.17867881495430069,145,0.15,0.01,,3000,,,
13,0,0.24078620671729012,0.18601663518104927,157,0.15,0.01,,3000,,,
13,1,0.2108216269076456,0.202769147376545,157,0.15,0.01,,3000,,,
13,2,0.2700171637726835,0.24836634911125055,157,0.15,0.01,,3000,,,
14,0,0.20631637924280938,0.17918917254083874,169,0.15,0.01,,3000,,,
14,1,0.19257750939146712,0.1778647620405198,169,0.15,0.01,,3000,,,
14,2,0.1935523010412207,0.16547145229377594,169,0.15,0.01,,3000,,,
15,0,0.19774772606581695,0.155933533353467,181,0.15,0.01,,3000,,,
15,1,0.2254491016355208,0.1810376141472584,181,0.15,0.01,,3000,,,
15,2,0.19417377251548198,0.14233016479682822,181,0.15,0.01,,3000,,,
16,0,0.19825145482797601,0.22084080654113172,193,0.15,0.01,,3000,,,
16,1,0.17516916433546686,0.19603964349167494,193,0.15,0.01,,3000,,,
16,2,0.19010702451020395,0.27365138275581635,193,0.15,0.01,,3000,,,
17,0,0.2202234225162186,0.19708308470145477,205,0.15,0.01,,3000,,,
17,1,0.1699102366748159,0.1775702128327902,205,0.15,0.01,,3000,,,
17,2,0.16541114846294808,0.1689899862014054,205,0.15,0.01,,3000,,,
18,0,0.16218367158321467,0.2528288072599501,217,0.15,0.01,,3000,,,
18,1,0.21761737868723077,0.21426820773521496,217,0.15,0.01,,3000,,,
18,2,0.17946842010989386,0.19799191372635788,217,0.15,0.01,,3000,,,
19,0,0.16647476506515846,0.24260887190949812,229,0.15,0.01,,3000,,,
19,1,0.15151553696568795,0.2785544420051169,229,0.15,0.01,,3000,,,
19,2,0.16563951205413902,0.25929066267280054,229,0.15,0.01,,3000,,,
20,0,0.16359816649121314,0.2909732055254444,241,0.15,0.01,,3000,,,
20,1,0.13714384582660016,0.24090956530425742,241,0.15,0.01,,3000,,,
20,2,0.16404679613051168,0.2586473970350405,241,0.15,0.01,,3000,,,
21,0,0.10720428719649339,0.30339217091286763,253,0.15,0.01,,3000,,,
21,1,0.16700045410996386,0.2829286505123247,253,0.15,0.01,,3000,,,
21,2,0.14143759753679422,0.267429029391412,253,0.15,0.01,,3000,,,
22,0,0.15797583175651023,0.31443409458324184,265,0.15,0.01,,3000,,,
22,1,0.1329094065425166,0.25722025737537496,265,0.15,0.01,,3000,,,
22,2,0.14697074824420184,0.30642509827039366,265,0.15,0.01,,3000,,,
23,0,0.12774481264615073,0.24376779041162092,277,0.15,0.01,,3000,,,
23,1,0.16696885135299647,0.3521025910065348,277,0.15,0.01,,3000,,,
23,2,0.123231515943891,0.22842269924798114,277,0.15,0.01,,3000,,,
24,0,0.11712348873697365,0.19958215526736472,289,0.15,0.01,,3000,,,
24,1,0.14195872939401438,0.3366029006192303,289,0.15,0.01,,3000,,,
24,2,0.1261162892334308,0.2608431187668218,289,0.15,0.01,,3000,,,
25,0,0.1193139056848664,0.3583674405942745,301,0.15,0.01,,3000,,,
25,1,0.09062994617087058,0.15558975428143063,301,0.15,0.01,,3000,,,
25,2,0.12787147396720608,0.2871386532931749,301,0.15,0.01,,3000,,,
26,0,0.10583431952617145,0.2347785671657958,313,0.15,0.01,,3000,,,
26,1,0.13811939257207703,0.28891028486364356,313,0.15,0.01,,3000,,,
26,2,0.1118330793471985,0.2731705375106277,313,0.15,0.01,,3000,,,
27,0,0.12327515142839766,0.3370667263583793,325,0.15,0.01,,3000,,,
27,1,0.12566905761185768,0.21831872624829243,325,0.15,0.01,,3000,,,
27,2,0.132416069191655,0.3019027925818837,325,0.15,0.01,,3000,,,
28,0,0.17155167461135093,0.3135032324321785,337,0.15,0.01,,3000,,,
28,1,0.129712318902745,0.3156670702256838,337,0.15,0.01,,3000,,,
28,2,0.13196549510741937,0.33915733973167345,337,0.15,0.01,,3000,,,
29,0,0.09925371208862749,0.43887419830434476,349,0.15,0.01,,3000,,,
29,1,0.11281142037978376,0.373019172206823,349,0.15,0.01,,3000,,,
29,2,0.1102118138266473,0.27016055778919834,349,0.15,0.01,,3000,,,
30,0,0.08938293652712455,0.36190326193493927,361,0.15,0.01,,3000,,,
30,1,0.10826227539192888,0.4771867194557168,361,0.15,0.01,,3000,,,
30,2,0.13652489371007762,0.374452245140806,361,0.15,0.01,,3000,,,
31,0,0.1098868811202216,0.31622543171329326,373,0.15,0.01,,3000,,,
31,1,0.1347890763150673,0.441732998564014,373,0.15,0.01,,3000,,,
31,2,0.09711505254173435,0.2977863526242976,373,0.15,0.01,,3000,,,
32,0,0.09657225647380187,0.5434429670956188,385,0.15,0.01,,3000,,,
32,1,0.0947932719922103,0.503927835173911,385,0.15,0.01,,3000,,,
32,2,0.10547922897805964,0.3326318001469224,385,0.15,0.01,,3000,,,
33,0,0.11396039036640235,0.39785215372655724,397,0.15,0.01,,3000,,,
33,1,0.1306918573646032,0.46495312510803866,397,0.15,0.01,,3000,,,
33,2,0.1015257152090729,0.42703272469767856,397,0.15,0.01,,3000,,,
34,0,0.08638570451492995,0.37281650403945615,409,0.15,0.01,,3000,,,
34,1,0.10722320870395138,0.43589023052017284,409,0.15,0.01,,3000,,,
34,2,0.07183591793154638,0.3727041576246131,409,0.15,0.01,,3000,,,
35,0,0.08927426500714154,0.37359983507695815,421,0.15,0.01,,3000,,,
35,1,0.07089626444927481,0.4799943769873163,421,0.15,0.01,,3000,,,
35,2,0.08647616408619181,0.5305364320613846,421,0.15,0.01,,3000,,,
36,0,0.0848417090812287,0.40245754547737905,433,0.15,0.01,,3000,,,
36,1,0.0892213821700299,0.23197233085879784,433,0.15,0.01,,3000,,,
36,2,0.09722233990996779,0.6636051901564695,433,0.15,0.01,,3000,,,
37,0,0.08682868051560663,0.25679252559769083,445,0.15,0.01,,3000,,,
37,1,0.08321291518287047,0.33461227884854544,445,0.15,0.01,,3000,,,
37,2,0.06424684686138957,0.2955887888766954,445,0.15,0.01,,3000,,,
38,0,0.07112380358858406,0.3982246319871433,457,0.15,0.01,,3000,,,
38,1,0.06790026454998635,0.4335151310881352,457,0.15,0.01,,3000,,,
38,2,0.07266882377107967,0.47634962282969173,457,0.15,0.01,,3000,,,
39,0,0.08317312591986686,0.3695228028074125,469,0.15,0.01,,3000,,,
39,1,0.08310606833834626,0.422489109986048,469,0.15,0.01,,3000,,,
39,2,0.08787198027961152,0.39555220597309815,469,0.15,0.01,,3000,,,
40,0,0.0682818997790072,0.45257451507540813,481,0.15,0.01,,3000,,,
40,1,0.08445425574783184,0.38760042015255214,481,0.15,0.01,,3000,,,
40,2,0.061792007592691774,0.36230089897679113,481,0.15,0.01,,3000,,,
41,0,0.07275318155308752,0.364573600546141,493,0.15,0.01,,3000,,,
41,1,0.07586513920504646,0.5003617459991587,493,0.15,0.01,,3000,,,
41,2,0.07293883026826375,0.524592352499616,493,0.15,0.01,,3000,,,
42,0,0.05756268232247102,0.3474649821207532,505,0.15,0.01,,3000,,,
42,1,0.05836369605065813,0.2945447690802779,505,0.15,0.01,,3000,,,
42,2,0.05354722471548773,0.3839963224849243,505,0.15,0.01,,3000,,,
43,0,0.0627422859390396,0.4008939849436447,517,0.15,0.01,,3000,,,
43,1,0.06528498733842861,0.5485436670129755,517,0.15,0.01,,3000,,,
43,2,0.05819861576219124,0.4575627639315446,517,0.15,0.01,,3000,,,
44,0,0.06701418728928701,0.5272161383905885,529,0.15,0.01,,3000,,,
44,1,0.05368208518235711,0.4618572190117347,529,0.15,0.01,,3000,,,
44,2,0.0566388987830197,0.3278961541030423,529,0.15,0.01,,3000,,,
45,0,0.06489845887995378,0.38639731092788704,541,0.15,0.01,,3000,,,
45,1,0.04890359600813152,0.4414629727361819,541,0.15,0.01,,3000,,,
45,2,0.051725153906539804,0.5937148740532957,541,0.15,0.01,,3000,,,
46,0,0.05121430102882527,0.3644650231537368,553,0.15,0.01,,3000,,,
46,1,0.07574897359882751,0.4675931091394972,553,0.15,0.01,,3000,,,
46,2,0.04843902188625263,0.3436713253481173,553,0.15,0.01,,3000,,,
47,0,0.047948063711670416,0.43726287567574373,565,0.15,0.01,,3000,,,
47,1,0.05280834342932745,0.3198717150381721,565,0.15,0.01,,3000,,,
47,2,0.057772130571237555,0.39590453108228874,565,0.15,0.01,,3000,,,
48,0,0.04837147483867947,0.5150049074108456,577,0.15,0.01,,3000,,,
48,1,0.05004852564082226,0.5237593510909269,577,0.15,0.01,,3000,,,
48,2,0.05329600449584769,0.6671906951478389,577,0.15,0.01,,3000,,,
49,0,0.04779016064978543,0.40724555404872104,589,0.15,0.01,,3000,,,
49,1,0.05610112146660049,0.5716831416963175,589,0.15,0.01,,3000,,,
49,2,0.059979322239632336,0.40299374702664414,589,0.15,0.01,,3000,,,
50,0,0.037749858940466154,0.37395738184948696,601,0.15,0.01,,3000,,,
50,1,0.043578419652835675,0.5466740144415064,601,0.15,0.01,,3000,,,
50,2,0.05815660306553259,0.5180381729552237,601,0.15,0.01,,3000,,,
51,0,0.05717833721006017,0.5458830610211887,613,0.15,0.01,,3000,,,
51,1,0.043435444264006126,0.4547550806409265,613,0.15,0.01,,3000,,,
51,2,0.0463854403011483,0.5236236773441891,613,0.15,0.01,,3000,,,
52,0,0.04023976425425137,0.3736895046576343,625,0.15,0.01,,3000,,,
52,1,0.04774540351097447,0.5173103145982177,625,0.15,0.01,,3000,,,
52,2,0.046952680751233995,0.45654310199045356,625,0.15,0.01,,3000,,,
53,0,0.04243157160768108,0.5285798320188184,637,0.15,0.01,,3000,,,
53,1,0.038096687314012175,0.5781068695394919,637,0.15,0.01,,3000,,,
53,2,0.04110128537697369,0.472751809465631,637,0.15,0.01,,3000,,,
54,0,0.04358376751463451,0.5108557696874757,649,0.15,0.01,,3000,,,
54,1,0.04168601372848227,0.3852468962504228,649,0.15,0.01,,3000,,,
54,2,0.029885962476118758,0.5304705309256222,649,0.15,0.01,,3000,,,
55,0,0.030697186479683586,0.598751405238194,661,0.15,0.01,,3000,,,
55,1,0.043288314321879115,0.42128446258836993,661,0.15,0.01,,3000,,,
55,2,0.04235523808233552,0.4308748796252373,661,0.15,0.01,,3000,,,
56,0,0.03234953259543048,0.5185837775448144,673,0.15,0.01,,3000,,,
56,1,0.0477321966216016,0.4873378078521131,673,0.15,0.01,,3000,,,
56,2,0.028919253773368923,0.5155868990031494,673,0.15,0.01,,3000,,,
57,0,0.04039975358651833,0.42660901239213117,685,0.15,0.01,,3000,,,
57,1,0.0287618272205237,0.43216942824604493,685,0.15,0.01,,3000,,,
57,2,0.02808228379072088,0.5587598908902323,685,0.15,0.01,,3000,,,
58,0,0.032858164477104934,0.3799481983782223,697,0.15,0.01,,3000,,,
58,1,0.029699097158044287,0.5357868421320676,697,0.15,0.01,,3000,,,
58,2,0.02854787249382581,0.4692385584567098,697,0.15,0.01,,3000,,,
59,0,0.027310009431372406,0.5441196769561325,709,0.15,0.01,,3000,,,
59,1,0.02855020231175658,0.33886037405990543,709,0.15,0.01,,3000,,,
59,2,0.029512431280168883,0.4148444409375377,709,0.15,0.01,,3000,,,
60,0,0.025087898493179897,0.5369147745608588,721,0.15,0.01,,3000,,,
60,1,0.032541521426864464,0.39914978773099097,721,0.15,0.01,,3000,,,
60,2,0.02731486617484808,0.579843525196469,721,0.15,0.01,,3000,,,
61,0,0.028415066810071544,0.42077143417566937,733,0.15,0.01,,3000,,,
61,1,0.024582582284508988,0.6605603131349267,733,0.15,0.01,,3000,,,
61,2,0.031997607003664434,0.4403350794290272,733,0.15,0.01,,3000,,,
62,0,0.03061136179633382,0.3988199108136402,745,0.15,0.01,,3000,,,
62,1,0.021684160498964145,0.5999290076303002,745,0.15,0.01,,3000,,,
62,2,0.029906115508348825,0.4134033505125993,745,0.15,0.01,,3000,,,
63,0,0.027383042449186084,0.5617678241124311,757,0.15,0.01,,3000,,,
63,1,0.026694366681126184,0.4265314262369956,757,0.15,0.01,,3000,,,
63,2,0.0173887157695831,0.5102291279036218,757,0.15,0.01,,3000,,,
64,0,0.020853134988531804,0.5835588707756459,769,0.15,0.01,,3000,,,
64,1,0.02874886246295246,0.4741633702084932,769,0.15,0.01,,3000,,,
64,2,0.0290267399354528,0.5056688739326163,769,0.15,0.01,,3000,,,
65,0,0.023241382158126406,0.41551706956156065,781,0.15,0.01,,3000,,,
65,1,0.01928523089572882,0.5112654920737678,781,0.15,0.01,,3000,,,
65,2,0.02455012276839389,0.5447150580984916,781,0.15,0.01,,3000,,,
66,0,0.02317919475700002,0.5643405890454521,793,0.15,0.01,,3000,,,
66,1,0.03383914763387544,0.6333505997577181,793,0.15,0.01,,3000,,,
66,2,0.027695493872639768,0.48975204236270015,793,0.15,0.01,,3000,,,
67,0,0.02375247636989313,0.6177309093939614,805,0.15,0.01,,3000,,,
67,1,0.019967753705369583,0.5032562524565005,805,0.15,0.01,,3000,,,
67,2,0.01960208826712589,0.5351702138074201,805,0.15,0.01,,3000,,,
68,0,0.018861786591214565,0.4637804467627809,817,0.15,0.01,,3000,,,
68,1,0.02074775568301412,0.5305165588081747,817,0.15,0.01,,3000,,,
68,2,0.019221318443088276,0.5196841261250349,817,0.15,0.01,,3000,,,
69,0,0.03192692716988223,0.5923358437748241,829,0.15,0.01,,3000,,,
69,1,0.022177892303027982,0.5104712003411602,829,0.15,0.01,,3000,,,
69,2,0.01845592289692834,0.5990165827818832,829,0.15,0.01,,3000,,,
70,0,0.019553467877268808,0.4169162511603669,841,0.15,0.01,,3000,,,
70,1,0.016502776167089856,0.5539370617075743,841,0.15,0.01,,3000,,,
70,2,0.020107072802741925,0.46759776534405656,841,0.15,0.01,,3000,,,
71,0,0.022922400245467423,0.45076624615570665,853,0.15,0.01,,3000,,,
71,1,0.013141235129025621,0.5340385927168614,853,0.15,0.01,,3000,,,
71,2,0.02236778372390598,0.47292362928390086,853,0.15,0.01,,3000,,,
72,0,0.0146521468594132,0.5689473055779575,865,0.15,0.01,,3000,,,
72,1,0.01771053918930153,0.6420773210978129,865,0.15,0.01,,3000,,,
72,2,0.022670706738592557,0.4838850872886845,865,0.15,0.01,,3000,,,
73,0,0.012693822828994915,0.4986929502372778,877,0.15,0.01,,3000,,,
73,1,0.017278950316644517,0.6286039340755795,877,0.15,0.01,,3000,,,
73,2,0.017963810629517504,0.47727135275223875,877,0.15,0.01,,3000,,,
74,0,0.015993599167847605,0.5933555082231928,889,0.15,0.01,,3000,,,
74,1,0.014979101929381552,0.6247068977437725,889,0.15,0.01,,3000,,,
74,2,0.016095010622689997,0.5715623871657786,889,0.15,0.01,,3000,,,
75,0,0.016056556536032933,0.4356595437858814,901,0.15,0.01,,3000,,,
