complexity,params_mean,params_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,learning_rate,batch_size,epochs,alpha,degree,n_features,label_corruption
1,13.0,0.0,0.21042294709293582,0.0022125871453511276,0.23392641674741096,0.001629433054279777,0.01,,3000,,,,0.0
2,25.0,0.0,0.18022989015404967,0.012317961019809575,0.21090951427696003,0.01151735126746454,0.01,,3000,,,,0.0
3,37.0,0.0,0.14635749654612157,0.04103611631967441,0.1771718069698411,0.044563061051146144,0.01,,3000,,,,0.0
4,49.0,0.0,0.1202788980657656,0.014875292360174633,0.1609795146222247,0.03223920652680135,0.01,,3000,,,,0.0
5,61.0,0.0,0.046488582492128415,0.003925990891330337,0.06792425116794118,0.003715485734630839,0.01,,3000,,,,0.0
6,73.0,0.0,0.041476322832137646,0.008235223693116748,0.06264598132222136,0.01114188781789821,0.01,,3000,,,,0.0
7,85.0,0.0,0.032103787270350174,0.008592358797501823,0.04943382948484467,0.014495553763198459,0.01,,3000,,,,0.0
8,97.0,0.0,0.03582293968731227,0.004921645372133842,0.055386102333750464,0.007115416546127121,0.01,,3000,,,,0.0
9,109.0,0.0,0.032946131684546735,0.009074348848796845,0.05149139279590542,0.010774746712730003,0.01,,3000,,,,0.0
10,121.0,0.0,0.023723716146746416,0.004276567179908838,0.03943543302246757,0.007379609019191042,0.01,,3000,,,,0.0
11,133.0,0.0,0.020293705261056342,0.0020499341736947485,0.03067145413479339,0.002782428748694049,0.01,,3000,,,,0.0
12,145.0,0.0,0.0325106138802399,0.008735553591149591,0.05669624233376913,0.015293660156394929,0.01,,3000,,,,0.0
13,157.0,0.0,0.027281929472118206,0.0041502235170324695,0.04704974987254107,0.007781806632126639,0.01,,3000,,,,0.0
14,169.0,0.0,0.022782619975361868,0.001955167384547193,0.04311972343099823,0.004365740252971533,0.01,,3000,,,,0.0
15,181.0,0.0,0.020938485596536802,0.0013875903470344944,0.03924157870445492,0.006338151953287246,0.01,,3000,,,,0.0
16,193.0,0.0,0.029267377993336143,0.011029870283250994,0.05177316050799194,0.020149636972523446,0.01,,3000,,,,0.0
17,205.0,0.0,0.018991425332395562,0.001528720487120916,0.03887195050944634,0.003744810795741135,0.01,,3000,,,,0.0
18,217.0,0.0,0.02156400803052566,0.004337056822503802,0.04497865403088614,0.005351338682388637,0.01,,3000,,,,0.0
19,229.0,0.0,0.027213461005366004,0.011136881541203413,0.05727530875344336,0.02086347692923517,0.01,,3000,,,,0.0
20,241.0,0.0,0.023435734690068377,0.0006098589247501109,0.048002265774794016,0.0025172920961833815,0.01,,3000,,,,0.0
21,253.0,0.0,0.04072307909291908,0.003929153894552069,0.08927650446750646,0.004623188191963473,0.01,,3000,,,,0.0
22,265.0,0.0,0.019073461585180113,0.003981779169799697,0.04673427554702469,0.01002021147289002,0.01,,3000,,,,0.0
23,277.0,0.0,0.027458985496081834,0.005218981306005271,0.06100865953167076,0.013581340850928976,0.01,,3000,,,,0.0
24,289.0,0.0,0.01721081514295383,0.0038353589449308524,0.04069855393296647,0.0061520803651774585,0.01,,3000,,,,0.0
25,301.0,0.0,0.01898158030746688,0.0048891288240945985,0.050203669723989125,0.014935279745826978,0.01,,3000,,,,0.0
26,313.0,0.0,0.0266561587958706,0.00707442319220803,0.07274450303541959,0.025183321338486653,0.01,,3000,,,,0.0
27,325.0,0.0,0.020115872953919128,0.00671632508185895,0.06177698274191593,0.02723725439467602,0.01,,3000,,,,0.0
28,337.0,0.0,0.01958444780291035,0.0009766106445656365,0.05414749689280951,0.002690730397815325,0.01,,3000,,,,0.0
29,349.0,0.0,0.02563084087039509,0.007533556121487442,0.06806329098691746,0.021756577086085856,0.01,,3000,,,,0.0
30,361.0,0.0,0.018733990985646473,0.00255810630000103,0.05284592777175356,0.002012287351873176,0.01,,3000,,,,0.0
31,373.0,0.0,0.017449374221414328,0.003524050561553631,0.04849342812458834,0.009087325209536241,0.01,,3000,,,,0.0
32,385.0,0.0,0.014913700618807556,0.0012634711492964538,0.044159313234210094,0.009377769680232967,0.01,,3000,,,,0.0
33,397.0,0.0,0.014659011874439486,0.0025285632315622435,0.048314226357247865,0.007440878763065523,0.01,,3000,,,,0.0
34,409.0,0.0,0.01599337733262129,0.002028487988003863,0.05086427516623108,0.0035892770168291332,0.01,,3000,,,,0.0
35,421.0,0.0,0.01754159856292217,0.0007549692755109566,0.06523550500407416,0.014632932098480943,0.01,,3000,,,,0.0
36,433.0,0.0,0.014443514771642933,0.000168643762194946,0.04837364919910131,0.005750013380584083,0.01,,3000,,,,0.0
37,445.0,0.0,0.013436828438911122,0.0021372966879451855,0.05267414468797457,0.0055907687908552176,0.01,,3000,,,,0.0
38,457.0,0.0,0.011718116094414732,0.0011824829551621333,0.047036352694515914,0.009174198277749238,0.01,,3000,,,,0.0
39,469.0,0.0,0.011511619036056011,0.00018124218901401573,0.04945297088045671,0.0017803909278571153,0.01,,3000,,,,0.0
40,481.0,0.0,0.013830164203191888,0.0026511311422055756,0.04978045989191985,0.001856960141958005,0.01,,3000,,,,0.0
41,493.0,0.0,0.015671936558076232,0.0027813489052906813,0.08078034570048971,0.01762828768532048,0.01,,3000,,,,0.0
42,505.0,0.0,0.009614703383590268,0.0007930822939232385,0.036112189546624346,0.0037470086758654075,0.01,,3000,,,,0.0
43,517.0,0.0,0.011781756580364802,0.0011297447377951616,0.049924040609436636,0.005893994179090967,0.01,,3000,,,,0.0
