complexity,params_mean,params_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,learning_rate,batch_size,epochs,alpha,degree,n_features,label_corruption
1,7.0,0.0,0.14901229182266393,0.19958596053077837,0.16286964411809873,0.2291828864815651,0.001,,10000,,,,0.0
2,13.0,0.0,0.04733613027022588,0.032098741235335695,0.05000883057994006,0.03512919988658349,0.001,,10000,,,,0.0
3,19.0,0.0,0.021498920482006682,0.01614660509987119,0.02201833401253597,0.015536843797340391,0.001,,10000,,,,0.0
4,25.0,0.0,0.007939230602288908,0.007409073284571746,0.008799148353007455,0.00748543742023005,0.001,,10000,,,,0.0
5,31.0,0.0,0.004852204021812082,0.0017213405403940635,0.0057491393972878,0.001976079451702682,0.001,,10000,,,,0.0
6,37.0,0.0,0.004039439112734484,0.0014694347985090253,0.005088827624998125,0.001991105406892766,0.001,,10000,,,,0.0
7,43.0,0.0,0.0037945334073165985,0.0014869466416357535,0.0048010240726308285,0.001962492059425458,0.001,,10000,,,,0.0
8,49.0,0.0,0.0032847693900858615,0.0012321687815669807,0.00438673565936024,0.0016302561930040134,0.001,,10000,,,,0.0
9,55.0,0.0,0.0029482850779438225,0.0011802198733895993,0.004070197241791195,0.001550493916298103,0.001,,10000,,,,0.0
10,61.0,0.0,0.00298633537119369,0.0007621100542914652,0.004336052934788299,0.0011432473104854024,0.001,,10000,,,,0.0
11,67.0,0.0,0.0029379168727086285,0.0009930728922055306,0.0041866379513785705,0.0014922206558136448,0.001,,10000,,,,0.0
12,73.0,0.0,0.0027468639931282823,0.0009695857090859112,0.004113830131208111,0.0015276535850286042,0.001,,10000,,,,0.0
13,79.0,0.0,0.002671014740601667,0.0011700277395403215,0.004030483795546768,0.0017351732036053414,0.001,,10000,,,,0.0
14,85.0,0.0,0.002549224491164308,0.0008497899441128561,0.0038859186521020737,0.0013133105077306436,0.001,,10000,,,,0.0
15,91.0,0.0,0.0026397691835172215,0.0006791445275968616,0.004224155225504739,0.0011130850427273648,0.001,,10000,,,,0.0
16,97.0,0.0,0.0025794701162821657,0.0009751118445945506,0.004275354705157096,0.0016087251400100679,0.001,,10000,,,,0.0
17,103.0,0.0,0.0020394830002417766,0.000695382259902973,0.0033932864150946042,0.0013104331107840388,0.001,,10000,,,,0.0
18,109.0,0.0,0.0021015783264854747,0.0009381369195549229,0.003567524398973439,0.001507081712882771,0.001,,10000,,,,0.0
19,115.0,0.0,0.002003190904286345,0.0009651888840318597,0.003487188193192898,0.0017247309287378608,0.001,,10000,,,,0.0
20,121.0,0.0,0.0020407805415602076,0.0009380501914106207,0.0037267673027099983,0.0017775013022252293,0.001,,10000,,,,0.0
21,127.0,0.0,0.002073360252989705,0.0009322787739890268,0.0038197882587531033,0.001655156030827842,0.001,,10000,,,,0.0
22,133.0,0.0,0.001510325345588036,0.0008317589919554657,0.002937744273831257,0.0016233612887783214,0.001,,10000,,,,0.0
23,139.0,0.0,0.0015089681053028217,0.0006549901897562589,0.003085715377202453,0.0013883241485952093,0.001,,10000,,,,0.0
24,145.0,0.0,0.0019613922804727043,0.0007923920367408864,0.0038252822711227264,0.0015329422761012172,0.001,,10000,,,,0.0
25,151.0,0.0,0.0016388359381389647,0.0006349815841670073,0.003634088141039659,0.0014327946794683898,0.001,,10000,,,,0.0
26,157.0,0.0,0.0017285232888078887,0.0009071720364003308,0.0037713033614356884,0.002031411005231645,0.001,,10000,,,,0.0
27,163.0,0.0,0.001367809064868176,0.0008145596801041056,0.0029457679292072764,0.0017393174372641526,0.001,,10000,,,,0.0
28,169.0,0.0,0.0012742494535007965,0.0005444022082270798,0.002977145911458885,0.0012476757072442284,0.001,,10000,,,,0.0
29,175.0,0.0,0.0012522222114610218,0.0006629098153581879,0.0030690435710747513,0.0015940766629820898,0.001,,10000,,,,0.0
30,181.0,0.0,0.0011994252414233417,0.0005686500037996411,0.002849735462271967,0.0013309908912919701,0.001,,10000,,,,0.0
31,187.0,0.0,0.0011395149252778649,0.0004622103995334173,0.002906124939884186,0.0012855386289147615,0.001,,10000,,,,0.0
32,193.0,0.0,0.0014149234407211534,0.0007206554254296588,0.0034812576653716044,0.0015643970767545649,0.001,,10000,,,,0.0
33,199.0,0.0,0.0012044639126815699,0.0006146016019411479,0.0031245791394842277,0.0015269894114589796,0.001,,10000,,,,0.0
34,205.0,0.0,0.0011844169555595616,0.0004833394687217126,0.0033231803912945447,0.001265291045429529,0.001,,10000,,,,0.0
35,211.0,0.0,0.001106494518793733,0.0004550732641968677,0.003180877527089292,0.001167785446263107,0.001,,10000,,,,0.0
36,217.0,0.0,0.0009201016846449795,0.0004023602769589847,0.0027548084178427214,0.0011787162757397277,0.001,,10000,,,,0.0
37,223.0,0.0,0.0012758643908537648,0.0006626383522431456,0.003610968748012007,0.001754113099815762,0.001,,10000,,,,0.0
38,229.0,0.0,0.0008341656646675029,0.00038840680824925333,0.002560505539591982,0.001257346739909104,0.001,,10000,,,,0.0
39,235.0,0.0,0.0009676780632435714,0.0004264612343980513,0.003115255093961393,0.0013669864240766529,0.001,,10000,,,,0.0
40,241.0,0.0,0.0009941014638851554,0.0003608852644889186,0.0032375074411435333,0.001092321746684606,0.001,,10000,,,,0.0
41,247.0,0.0,0.0009783055996269623,0.000585308232651637,0.002964626441111307,0.0014409305073438629,0.001,,10000,,,,0.0
42,253.0,0.0,0.00070327363288317,0.000382619188294883,0.002450408458280039,0.0013236472790795182,0.001,,10000,,,,0.0
43,259.0,0.0,0.0010061415253954675,0.00034079220679583894,0.003352322723893812,0.0011210030536909115,0.001,,10000,,,,0.0
44,265.0,0.0,0.0009351152092078903,0.00047576900893783964,0.00337762794650409,0.0015332083403521593,0.001,,10000,,,,0.0
45,271.0,0.0,0.0007515206877224786,0.0004079665362541489,0.0029429871634235175,0.0015106125877006684,0.001,,10000,,,,0.0
46,277.0,0.0,0.0007407181559827709,0.0003324130372933404,0.0029187210445228047,0.0013411989933818018,0.001,,10000,,,,0.0
47,283.0,0.0,0.0006917494991180964,0.00029275847044990847,0.0028171235639640013,0.0012684479238479355,0.001,,10000,,,,0.0
48,289.0,0.0,0.0006791354397706003,0.00041304395958786195,0.0028712412092364156,0.0017447270599699118,0.001,,10000,,,,0.0
49,295.0,0.0,0.0006381515460940135,0.0003301560384849074,0.002659843627209388,0.0013713350059215308,0.001,,10000,,,,0.0
50,301.0,0.0,0.0008362771129234892,0.0003715535277053156,0.0037021227545438557,0.0016509688703120879,0.001,,10000,,,,0.0
51,307.0,0.0,0.0007094963532219415,0.0003139943228072782,0.003324003941156623,0.001519511831414903,0.001,,10000,,,,0.0
52,313.0,0.0,0.000664513814193968,0.0002250157002089701,0.0031193195381671954,0.001049590053659862,0.001,,10000,,,,0.0
53,319.0,0.0,0.0006647026871020339,0.00024356147312182142,0.0032510770690017373,0.0011201063437389182,0.001,,10000,,,,0.0
54,325.0,0.0,0.0006627893220769999,0.0003312211575488671,0.003120801447312436,0.0013218138442154174,0.001,,10000,,,,0.0
55,331.0,0.0,0.0007704535941243641,0.0003710696731572638,0.003854878150316815,0.0015554867957263598,0.001,,10000,,,,0.0
56,337.0,0.0,0.0005721268620894626,0.00023906119502067134,0.0030181483933672984,0.001138971277778369,0.001,,10000,,,,0.0
57,343.0,0.0,0.0005823500493836905,0.0002772509993407971,0.003100334775058808,0.0010039380326410125,0.001,,10000,,,,0.0
58,349.0,0.0,0.0006260638601113083,0.00021527851720807726,0.0034416415576107562,0.001105785707726473,0.001,,10000,,,,0.0
59,355.0,0.0,0.000621301022559891,0.00031839314703802416,0.003397400155341932,0.0013807463859276863,0.001,,10000,,,,0.0
60,361.0,0.0,0.0005351159836214519,0.00027110153864924277,0.0030822079476788863,0.0014559568342015555,0.001,,10000,,,,0.0
61,367.0,0.0,0.0006059962889798584,0.00027830235867591294,0.0035262282667193347,0.0017269297112958574,0.001,,10000,,,,0.0
62,373.0,0.0,0.0005916425114789533,0.00020660614151991216,0.003777856013358313,0.001208528765964551,0.001,,10000,,,,0.0
63,379.0,0.0,0.0005063116647616857,0.00017885026641196626,0.0037637583448852006,0.0012298165617206794,0.001,,10000,,,,0.0
64,385.0,0.0,0.0006015292941496591,0.0002479117303042404,0.0037917806452505464,0.0013648351016671172,0.001,,10000,,,,0.0
65,391.0,0.0,0.00048160058937158484,0.00018455280479079164,0.0034816954786709466,0.001226763017014951,0.001,,10000,,,,0.0
66,397.0,0.0,0.0005056921267226835,0.0001807763777851966,0.003569252754754911,0.0011892159570729083,0.001,,10000,,,,0.0
67,403.0,0.0,0.0004822220938201545,0.00017970419001462042,0.003377788118146432,0.0010508318675295062,0.001,,10000,,,,0.0
68,409.0,0.0,0.0005191110401719442,0.0002288220063775253,0.004025553017929055,0.0013531322420752368,0.001,,10000,,,,0.0
69,415.0,0.0,0.0004627150184621035,0.00016541381726284962,0.0033337985080822965,0.0012173439562584698,0.001,,10000,,,,0.0
70,421.0,0.0,0.0004761150195570558,0.00015449776746726194,0.003598037997323885,0.0009524568545324351,0.001,,10000,,,,0.0
71,427.0,0.0,0.00048714148909801146,0.00018943150783197327,0.003733825913367511,0.0015182865821673054,0.001,,10000,,,,0.0
72,433.0,0.0,0.0003965392372801615,0.0001361121186776611,0.0035225458501191645,0.000991223184269011,0.001,,10000,,,,0.0
73,439.0,0.0,0.0004884536851000657,0.00027022556631703463,0.003933742726808699,0.001710394430960142,0.001,,10000,,,,0.0
74,445.0,0.0,0.0003838782024583669,0.00017947426591176531,0.003347358912664057,0.0013731929017404309,0.001,,10000,,,,0.0
75,451.0,0.0,0.0003829265286581712,0.00016549488901353683,0.0036608150996196402,0.001265779599973107,0.001,,10000,,,,0.0
76,457.0,0.0,0.000426084702615722,0.00016323021913427474,0.003884000525831332,0.001269973005939573,0.001,,10000,,,,0.0
77,463.0,0.0,0.0003877760918547274,0.00017482190232764416,0.003542201929412441,0.0013919145310529518,0.001,,10000,,,,0.0
78,469.0,0.0,0.0004499554387544344,0.0001852810368993068,0.0043133444099489595,0.0016239692957265618,0.001,,10000,,,,0.0
79,475.0,0.0,0.00035752539985982123,0.00012249916867966264,0.003863178659292264,0.0012637639673260203,0.001,,10000,,,,0.0
80,481.0,0.0,0.00037430868688303695,0.0001440408331731924,0.0037778993416760507,0.0012194076878526622,0.001,,10000,,,,0.0
81,487.0,0.0,0.000355184338401782,0.00011632648846626608,0.0037636214957531486,0.001214402811606224,0.001,,10000,,,,0.0
82,493.0,0.0,0.000394876267093952,0.00018893525979833358,0.004115722564532322,0.0015341759634533052,0.001,,10000,,,,0.0
83,499.0,0.0,0.0003278075340798146,0.0001502536212356659,0.0035856593343023594,0.0013212098931505761,0.001,,10000,,,,0.0
84,505.0,0.0,0.0003169113858329245,8.630936792592184e-05,0.003722004397510014,0.0010336592797000024,0.001,,10000,,,,0.0
85,511.0,0.0,0.0003580463998988799,0.00018566967513770105,0.004391380794726656,0.0015465967580268825,0.001,,10000,,,,0.0
86,517.0,0.0,0.0003336529954000416,0.00012395753517289456,0.00423946875519567,0.00157711010236455,0.001,,10000,,,,0.0
87,523.0,0.0,0.0003401519388928667,0.00010542672383535109,0.004149600899917398,0.0012110066027327063,0.001,,10000,,,,0.0
88,529.0,0.0,0.0003477399907286007,0.00015141836790237895,0.004424360672617339,0.0013999057633398715,0.001,,10000,,,,0.0
89,535.0,0.0,0.00027775974523836286,9.354442849203725e-05,0.0038604420418361257,0.0011618385297804598,0.001,,10000,,,,0.0
90,541.0,0.0,0.0002515451434011458,8.497860855011866e-05,0.0037516587122864153,0.001123578923636095,0.001,,10000,,,,0.0
91,547.0,0.0,0.00028628093992988043,8.428729189382979e-05,0.004094751792360542,0.0009735917817761937,0.001,,10000,,,,0.0
92,553.0,0.0,0.0003496569459950162,0.00015301969480180418,0.004511285023182014,0.0015877378408529225,0.001,,10000,,,,0.0
93,559.0,0.0,0.0003065489159646332,0.00010795324031242621,0.004644579519679044,0.0014048135743802916,0.001,,10000,,,,0.0
94,565.0,0.0,0.00030364231877310635,0.00012578606125175897,0.0045794913133207224,0.0015013389410335235,0.001,,10000,,,,0.0
95,571.0,0.0,0.00036217678945367336,0.00017807878463059154,0.004627467014732727,0.001537550458535843,0.001,,10000,,,,0.0
96,577.0,0.0,0.00024532759868361,7.679671804589149e-05,0.004002471519730173,0.001090976213673934,0.001,,10000,,,,0.0
97,583.0,0.0,0.00027300376141193287,0.00011219687271071832,0.004250725220666668,0.0013788381218631724,0.001,,10000,,,,0.0
98,589.0,0.0,0.00026980981394014275,0.00011415220591393724,0.004255541844739181,0.0013846815337256698,0.001,,10000,,,,0.0
99,595.0,0.0,0.0002679413299149639,0.00010808760415871993,0.004389683126747142,0.0014303291999317113,0.001,,10000,,,,0.0
100,601.0,0.0,0.00023998214686869144,8.322275199783416e-05,0.0043536937078276884,0.0014418787659280165,0.001,,10000,,,,0.0
101,607.0,0.0,0.0002748288034881601,8.694240680465888e-05,0.004762191028461271,0.0011788161607749867,0.001,,10000,,,,0.0
102,613.0,0.0,0.0002180444829357937,5.128932784820162e-05,0.004025943281075083,0.0009378689186056543,0.001,,10000,,,,0.0
103,619.0,0.0,0.0002713992045482565,0.00010982696315546423,0.004640121354247849,0.001108649242740389,0.001,,10000,,,,0.0
104,625.0,0.0,0.000196945820286345,5.8614844892830494e-05,0.0038021213662493398,0.0010072137532461168,0.001,,10000,,,,0.0
105,631.0,0.0,0.00022425809340020998,8.352756892817374e-05,0.004333978968186593,0.001607544899595775,0.001,,10000,,,,0.0
106,637.0,0.0,0.00020798951171724858,8.402142317394584e-05,0.004392998042811516,0.0017018483582408902,0.001,,10000,,,,0.0
107,643.0,0.0,0.0001897825138061804,8.664738399169512e-05,0.003990390807525407,0.0013553432047307462,0.001,,10000,,,,0.0
108,649.0,0.0,0.00016199061335919114,7.422440075079455e-05,0.0036733067865907915,0.001002142588643573,0.001,,10000,,,,0.0
109,655.0,0.0,0.000228625583963677,8.73045143878326e-05,0.005083813648028328,0.0015323180803749647,0.001,,10000,,,,0.0
110,661.0,0.0,0.00018520581880234144,8.740555845751577e-05,0.0039018099343881606,0.0009924815652186509,0.001,,10000,,,,0.0
111,667.0,0.0,0.00021087878406840093,8.280755644478491e-05,0.004613050289032862,0.001291784849033425,0.001,,10000,,,,0.0
112,673.0,0.0,0.00019289722623348716,7.431514521653947e-05,0.004298917298710501,0.0009983462439192379,0.001,,10000,,,,0.0
