complexity,params_mean,params_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,learning_rate,batch_size,epochs,alpha,degree,n_features,label_corruption
1,7.0,0.0,0.9551768110388658,0.026682214645686046,0.9057782892405383,0.028064588720626605,0.001,,10000,,,,0.0
2,13.0,0.0,0.9306082117791539,0.017059341038164914,0.8987030933340012,0.01367153304175532,0.001,,10000,,,,0.0
3,19.0,0.0,0.9199429558096781,0.012359726019568465,0.9012807983400368,0.01377789895890515,0.001,,10000,,,,0.0
4,25.0,0.0,0.8988322351363116,0.009151355077236637,0.9049317190179481,0.014226780851176134,0.001,,10000,,,,0.0
5,31.0,0.0,0.8848846612269765,0.015532784847251409,0.9219404562651423,0.023691307376344835,0.001,,10000,,,,0.0
6,37.0,0.0,0.876573711804423,0.01993849540906257,0.9260999923833099,0.021333032355994864,0.001,,10000,,,,0.0
7,43.0,0.0,0.8652648869979751,0.01721995132276809,0.9437026201429664,0.024936614206356365,0.001,,10000,,,,0.0
8,49.0,0.0,0.85043832759563,0.015441649763532845,0.9556249753296084,0.017948756860010615,0.001,,10000,,,,0.0
9,55.0,0.0,0.8376834501186929,0.017531234692865078,0.966274398075968,0.025683469038524226,0.001,,10000,,,,0.0
10,61.0,0.0,0.8249386766768,0.01810602098608713,0.9831155956215195,0.02634464851163388,0.001,,10000,,,,0.0
11,67.0,0.0,0.8043960242515442,0.018105874705782118,0.9985721552603926,0.024394704031687576,0.001,,10000,,,,0.0
12,73.0,0.0,0.8086526540119306,0.017616615581183312,0.9881247730148491,0.027415068509416544,0.001,,10000,,,,0.0
13,79.0,0.0,0.7856330846151893,0.017484186665092237,1.0353728050737636,0.03342258257096736,0.001,,10000,,,,0.0
14,85.0,0.0,0.7811129135273237,0.023913648962737434,1.0343998721459258,0.03776343414208018,0.001,,10000,,,,0.0
15,91.0,0.0,0.77509327924709,0.025039987666906727,1.0444202450302842,0.04557783152852464,0.001,,10000,,,,0.0
16,97.0,0.0,0.7547197354566009,0.020091764120058205,1.0664680513667764,0.038541633123728464,0.001,,10000,,,,0.0
17,103.0,0.0,0.7499788127358606,0.02456664619922515,1.063644175250448,0.04408204539860954,0.001,,10000,,,,0.0
18,109.0,0.0,0.7384642558114198,0.020836385341215555,1.085357355281518,0.04113079556149112,0.001,,10000,,,,0.0
19,115.0,0.0,0.7238514132683465,0.026295127937257627,1.098752477216797,0.038945035468763586,0.001,,10000,,,,0.0
20,121.0,0.0,0.7068549733386765,0.025006937121881602,1.1204658377439551,0.046736324908097815,0.001,,10000,,,,0.0
21,127.0,0.0,0.6904375671894444,0.02255582499575879,1.1410836477062303,0.04576538693072923,0.001,,10000,,,,0.0
22,133.0,0.0,0.6917112085043062,0.028488736493893285,1.1454327383166345,0.058703733471523474,0.001,,10000,,,,0.0
23,139.0,0.0,0.6803038872620017,0.024288127993617445,1.158541008817377,0.042453823733147954,0.001,,10000,,,,0.0
24,145.0,0.0,0.6723203040749698,0.026527139699186523,1.1723796161038413,0.044046653383106316,0.001,,10000,,,,0.0
25,151.0,0.0,0.6628721190927365,0.02566563885256534,1.1739122492075877,0.05545890232946381,0.001,,10000,,,,0.0
26,157.0,0.0,0.6505317563138606,0.024744029716940327,1.2061741616282358,0.06438003196933882,0.001,,10000,,,,0.0
27,163.0,0.0,0.6294933675317519,0.01898126474253626,1.2374437642811593,0.05668025649395339,0.001,,10000,,,,0.0
28,169.0,0.0,0.6307396131468709,0.02338035246198026,1.222155888402985,0.058665495250756254,0.001,,10000,,,,0.0
29,175.0,0.0,0.604036569116159,0.02522101123881875,1.251484561684254,0.053066753061152515,0.001,,10000,,,,0.0
30,181.0,0.0,0.6022625905164078,0.029784197979304483,1.269244116328466,0.03921273052888607,0.001,,10000,,,,0.0
31,187.0,0.0,0.5908045630124061,0.03001070359796371,1.2956970297502137,0.07350564225921785,0.001,,10000,,,,0.0
32,193.0,0.0,0.571957407338401,0.02453373699199464,1.328456117450117,0.055564187894826894,0.001,,10000,,,,0.0
33,199.0,0.0,0.567103579319081,0.03281902750515012,1.3259875806203052,0.06925864933946392,0.001,,10000,,,,0.0
34,205.0,0.0,0.5616738466493565,0.03429518417840936,1.350714566043144,0.08656603205651468,0.001,,10000,,,,0.0
35,211.0,0.0,0.5536336152682553,0.02346435615143098,1.3266538735278057,0.06734311772312745,0.001,,10000,,,,0.0
36,217.0,0.0,0.5327268573019691,0.02560373151473763,1.3804665778863336,0.08736260028277983,0.001,,10000,,,,0.0
37,223.0,0.0,0.5204060527552552,0.02630621454609679,1.406678609356909,0.0742714431693879,0.001,,10000,,,,0.0
38,229.0,0.0,0.5265527237981348,0.0274168168184787,1.4147924823255555,0.0908140543621715,0.001,,10000,,,,0.0
39,235.0,0.0,0.49585685543840297,0.02773791951169735,1.4331751912415107,0.09708864870668837,0.001,,10000,,,,0.0
40,241.0,0.0,0.5001740973239897,0.03226383228617563,1.425478202019104,0.07410387684428775,0.001,,10000,,,,0.0
41,247.0,0.0,0.49702100465854027,0.038689719174056066,1.4261096828438489,0.09790623401560666,0.001,,10000,,,,0.0
42,253.0,0.0,0.4833791071055066,0.03694740801733963,1.4860530537184775,0.08546185509022695,0.001,,10000,,,,0.0
43,259.0,0.0,0.46973672060485816,0.029528408920759856,1.491659281846708,0.07930994714643738,0.001,,10000,,,,0.0
44,265.0,0.0,0.4725267814608193,0.0441225487181114,1.51443203143531,0.11078854407117272,0.001,,10000,,,,0.0
45,271.0,0.0,0.4564908747403063,0.03096063769501813,1.5299988236839046,0.09572594900618851,0.001,,10000,,,,0.0
46,277.0,0.0,0.45000768247179773,0.034088050359041326,1.48616438987765,0.0864060632587812,0.001,,10000,,,,0.0
47,283.0,0.0,0.43701038973152073,0.026898302786105315,1.5464240288610278,0.06394713832153696,0.001,,10000,,,,0.0
48,289.0,0.0,0.4392004713984302,0.03406712457397887,1.5493174315237428,0.1305601129148796,0.001,,10000,,,,0.0
49,295.0,0.0,0.4309204008902946,0.03116737449734779,1.579552508218186,0.11952747046175613,0.001,,10000,,,,0.0
50,301.0,0.0,0.4141061812725407,0.02733718345365465,1.6015520491778126,0.07951237671761925,0.001,,10000,,,,0.0
51,307.0,0.0,0.4022765925367987,0.029927749469196546,1.6417288169670896,0.11462453431545397,0.001,,10000,,,,0.0
52,313.0,0.0,0.39559443519321,0.02891548952348693,1.6374375158423446,0.0980465977214224,0.001,,10000,,,,0.0
53,319.0,0.0,0.3876854261675476,0.026706655354547935,1.6195360802369918,0.0973666753078724,0.001,,10000,,,,0.0
54,325.0,0.0,0.38432399789772764,0.03300976856967885,1.6371673191193619,0.09526493821147303,0.001,,10000,,,,0.0
55,331.0,0.0,0.3729943227641724,0.027819720251530223,1.6805531337111312,0.09740505228114639,0.001,,10000,,,,0.0
56,337.0,0.0,0.36835990196718116,0.028283409082888976,1.6880890066459688,0.117726302385047,0.001,,10000,,,,0.0
57,343.0,0.0,0.35098035649349313,0.02475526587676451,1.7152483411696173,0.07680904259313949,0.001,,10000,,,,0.0
58,349.0,0.0,0.35567755174026827,0.03422015913936337,1.6847373617409709,0.09974194607776657,0.001,,10000,,,,0.0
59,355.0,0.0,0.3362021801215254,0.02765231368807745,1.7347709965465146,0.11506074241210765,0.001,,10000,,,,0.0
60,361.0,0.0,0.34397119714544827,0.03761230970684708,1.7055877618762896,0.11067840833248759,0.001,,10000,,,,0.0
61,367.0,0.0,0.3391149437091778,0.027466184484642584,1.7123597054335105,0.12474203225746944,0.001,,10000,,,,0.0
62,373.0,0.0,0.31920656656199126,0.031231407555087354,1.7993684021575072,0.12554545729175673,0.001,,10000,,,,0.0
63,379.0,0.0,0.3145456116053797,0.03134196009709903,1.8300283851316983,0.1324891450099427,0.001,,10000,,,,0.0
64,385.0,0.0,0.31152027304852586,0.02092124401098051,1.8126713348746648,0.08939914509088161,0.001,,10000,,,,0.0
65,391.0,0.0,0.3030227561769439,0.03457459113387121,1.8232990259191582,0.1126956426731152,0.001,,10000,,,,0.0
66,397.0,0.0,0.28215276272975087,0.03199556022984971,1.8974680039049148,0.12786967580937328,0.001,,10000,,,,0.0
67,403.0,0.0,0.28408983055684567,0.029106590774781355,1.846565004401059,0.11611159019692113,0.001,,10000,,,,0.0
68,409.0,0.0,0.2774988038886935,0.022890924046457976,1.9051708930011042,0.13032749132418975,0.001,,10000,,,,0.0
69,415.0,0.0,0.2744219117502809,0.028088940304512363,1.9080728022585842,0.11478678950891583,0.001,,10000,,,,0.0
70,421.0,0.0,0.27303055794727155,0.025995640170841758,1.8677998868845904,0.16571437821887725,0.001,,10000,,,,0.0
71,427.0,0.0,0.2622587334613863,0.03048258720704924,1.862238182489719,0.10625172620078824,0.001,,10000,,,,0.0
72,433.0,0.0,0.2533930532518415,0.024049331731965273,1.957706385360337,0.09956157768691196,0.001,,10000,,,,0.0
73,439.0,0.0,0.26053499728975577,0.021698573637355462,1.8933316636785498,0.10543309729552021,0.001,,10000,,,,0.0
74,445.0,0.0,0.2505746938387669,0.017852660965376497,1.9389433085232721,0.14817482475686616,0.001,,10000,,,,0.0
75,451.0,0.0,0.23330050676008107,0.026809046621522694,1.9882478898996765,0.15710640747805013,0.001,,10000,,,,0.0
76,457.0,0.0,0.23076025155586904,0.03440306082836866,1.9505504075187876,0.13064182644859887,0.001,,10000,,,,0.0
77,463.0,0.0,0.2391414498644803,0.024184940894027077,1.9198309324547762,0.1526596486180666,0.001,,10000,,,,0.0
78,469.0,0.0,0.22647671720127258,0.020431514825658328,1.939948709758328,0.10317524426252402,0.001,,10000,,,,0.0
79,475.0,0.0,0.218203534917741,0.024319070931115003,2.017497287586008,0.13457850976201402,0.001,,10000,,,,0.0
80,481.0,0.0,0.2195693449240584,0.025132067198402257,1.9948679288298146,0.1266995791601236,0.001,,10000,,,,0.0
81,487.0,0.0,0.21450692442422564,0.022713699574476477,2.0191189028263268,0.09450653133694197,0.001,,10000,,,,0.0
82,493.0,0.0,0.2103112346445105,0.023593243016325715,2.0170234032145524,0.12774173515944287,0.001,,10000,,,,0.0
83,499.0,0.0,0.20981428106638286,0.02219493245114997,1.9523607121812911,0.12030874098367704,0.001,,10000,,,,0.0
84,505.0,0.0,0.20321429333521376,0.025859322912952672,1.954565564967575,0.11745027204104355,0.001,,10000,,,,0.0
85,511.0,0.0,0.19369403634746912,0.023755521675101605,2.0335935096691182,0.11414536097449664,0.001,,10000,,,,0.0
86,517.0,0.0,0.18498353932443953,0.020262602450136617,2.05151952891704,0.1485283606380355,0.001,,10000,,,,0.0
87,523.0,0.0,0.18634048840415468,0.023759640087483328,2.089420273992547,0.13376307335607013,0.001,,10000,,,,0.0
88,529.0,0.0,0.18569068408855674,0.01654618252059794,2.0475759313749684,0.10567457477491875,0.001,,10000,,,,0.0
89,535.0,0.0,0.17720112726645892,0.01743001808139278,2.106792516314014,0.15728087014117323,0.001,,10000,,,,0.0
90,541.0,0.0,0.182045902085468,0.018341487564630016,2.1137334763524986,0.11947856180582783,0.001,,10000,,,,0.0
91,547.0,0.0,0.16900906748763084,0.022588168829264052,2.069780348414519,0.13662939314465658,0.001,,10000,,,,0.0
92,553.0,0.0,0.1666669395078453,0.022914632779653485,2.122404236503143,0.1222875269482663,0.001,,10000,,,,0.0
93,559.0,0.0,0.15945094750123,0.013780804325457505,2.089816061451287,0.14102173190841538,0.001,,10000,,,,0.0
94,565.0,0.0,0.1701284319383573,0.019926870186502563,2.078753681448445,0.12218497046504358,0.001,,10000,,,,0.0
95,571.0,0.0,0.16082434929213466,0.01993104404488682,2.0453411479504267,0.1048881913267438,0.001,,10000,,,,0.0
96,577.0,0.0,0.15352873454670785,0.017980710052479063,2.1275605580002734,0.16309786403517498,0.001,,10000,,,,0.0
97,583.0,0.0,0.14910097161889882,0.01594508292278729,2.12422474496246,0.15518797853103136,0.001,,10000,,,,0.0
98,589.0,0.0,0.15673300778924157,0.018528268934085948,2.059766246787862,0.11937633875815386,0.001,,10000,,,,0.0
99,595.0,0.0,0.14204007501477028,0.015649103537016547,2.0834745987113226,0.08832976958737132,0.001,,10000,,,,0.0
100,601.0,0.0,0.1458161980671229,0.01755502291276904,2.0814752298970283,0.10361718795004429,0.001,,10000,,,,0.0
101,607.0,0.0,0.13551200413447978,0.019715821544911888,2.1702123826093067,0.15512526439842342,0.001,,10000,,,,0.0
102,613.0,0.0,0.14170922246571185,0.01712246672588101,2.122156667607887,0.14874527153848435,0.001,,10000,,,,0.0
103,619.0,0.0,0.13621353853998514,0.016885349362911854,2.1131035342960054,0.12816861065331367,0.001,,10000,,,,0.0
104,625.0,0.0,0.1312469501178701,0.019309801477706993,2.147630961254935,0.1347316032654206,0.001,,10000,,,,0.0
105,631.0,0.0,0.12439254764111426,0.016281421819417316,2.1286900318745485,0.15675008886375097,0.001,,10000,,,,0.0
106,637.0,0.0,0.12412028476654587,0.01475251661186059,2.1598638188320383,0.10741100806108117,0.001,,10000,,,,0.0
107,643.0,0.0,0.11884218587628168,0.021981219816462973,2.185213261873604,0.12514740329422425,0.001,,10000,,,,0.0
108,649.0,0.0,0.12078033430095429,0.017794169122291943,2.111534125554313,0.1460276359890505,0.001,,10000,,,,0.0
109,655.0,0.0,0.12065179555700936,0.015065302220775055,2.2110642157767755,0.10716947958331922,0.001,,10000,,,,0.0
110,661.0,0.0,0.11963405625010834,0.017351152035920595,2.1599151102808767,0.13742245083480323,0.001,,10000,,,,0.0
111,667.0,0.0,0.12392531435891618,0.012996736058051917,2.109133507504326,0.11917086176056936,0.001,,10000,,,,0.0
