complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
7,7,0.37080596859045406,0.19755440025628246,7,0.15,,,,0.0001,7,
7,8,0.37635221700631066,0.1871868453418013,7,0.15,,,,0.0001,7,
7,9,0.40567834445793993,0.20293199434338824,7,0.15,,,,0.0001,7,
7,10,0.32490848380538884,0.1896190832290464,7,0.15,,,,0.0001,7,
7,11,0.3087738992089268,0.17908496661597784,7,0.15,,,,0.0001,7,
7,12,0.39451895315613705,0.1768352146184976,7,0.15,,,,0.0001,7,
7,13,0.34518464380039116,0.1860663526645715,7,0.15,,,,0.0001,7,
7,14,0.35364699572526265,0.18439190248858067,7,0.15,,,,0.0001,7,
7,15,0.30819312401555155,0.17608866500928733,7,0.15,,,,0.0001,7,
7,16,0.37003218590764403,0.19758200090624262,7,0.15,,,,0.0001,7,
7,17,0.3915612931692008,0.19797384011317018,7,0.15,,,,0.0001,7,
7,18,0.33502993174212736,0.1959053598362728,7,0.15,,,,0.0001,7,
7,19,0.42822668033753597,0.22734833426620174,7,0.15,,,,0.0001,7,
8,0,0.3865277017359818,0.18172915134590445,8,0.15,,,,0.0001,7,
8,1,0.3370079522503458,0.20109841781222923,8,0.15,,,,0.0001,7,
8,2,0.4269257785270978,0.18810230602920205,8,0.15,,,,0.0001,7,
8,3,0.402754307445001,0.19457079622038265,8,0.15,,,,0.0001,7,
8,4,0.30935387615195714,0.17808391674209542,8,0.15,,,,0.0001,7,
8,5,0.3509181065882245,0.17144461557363136,8,0.15,,,,0.0001,7,
8,6,0.4044649932490405,0.20016939155143804,8,0.15,,,,0.0001,7,
8,7,0.4161853228586488,0.21392798727373685,8,0.15,,,,0.0001,7,
8,8,0.40155031676165653,0.20040330114426164,8,0.15,,,,0.0001,7,
8,9,0.4695286625371608,0.22363089858044183,8,0.15,,,,0.0001,7,
8,10,0.33169400752040545,0.184657633649627,8,0.15,,,,0.0001,7,
8,11,0.38347465500869826,0.1999510295020369,8,0.15,,,,0.0001,7,
8,12,0.43521949729734233,0.2133973622050683,8,0.15,,,,0.0001,7,
8,13,0.391437520461917,0.17962094455933078,8,0.15,,,,0.0001,7,
8,14,0.38404337496562607,0.19582123690852432,8,0.15,,,,0.0001,7,
8,15,0.4616415437807647,0.1922887414880215,8,0.15,,,,0.0001,7,
8,16,0.44958469634696485,0.1971835436312616,8,0.15,,,,0.0001,7,
8,17,0.395172788062612,0.18798256939976532,8,0.15,,,,0.0001,7,
8,18,0.35136121468771614,0.18636522359255286,8,0.15,,,,0.0001,7,
8,19,0.3613534190811316,0.17389038030511403,8,0.15,,,,0.0001,7,
9,0,0.34722745908910996,0.17249773257472278,9,0.15,,,,0.0001,7,
9,1,0.33516810564820465,0.17373968777390986,9,0.15,,,,0.0001,7,
9,2,0.357716198591331,0.19316676057516066,9,0.15,,,,0.0001,7,
9,3,0.35165742175576453,0.18667493507598845,9,0.15,,,,0.0001,7,
9,4,0.41495410751777656,0.19690822260526883,9,0.15,,,,0.0001,7,
9,5,0.4333944611474815,0.18629439135724765,9,0.15,,,,0.0001,7,
9,6,0.32535401565235805,0.18257056671249788,9,0.15,,,,0.0001,7,
9,7,0.32955114144725045,0.19149320505684886,9,0.15,,,,0.0001,7,
9,8,0.34942037984239144,0.1817634978149272,9,0.15,,,,0.0001,7,
9,9,0.3676363728493196,0.19823940857016947,9,0.15,,,,0.0001,7,
9,10,0.3744657899878011,0.18619392036996613,9,0.15,,,,0.0001,7,
9,11,0.2912750651466107,0.17817711763171154,9,0.15,,,,0.0001,7,
9,12,0.34016454838182425,0.18965678519956247,9,0.15,,,,0.0001,7,
9,13,0.35833220438421653,0.19562093896543783,9,0.15,,,,0.0001,7,
9,14,0.31530561990276396,0.20223076813279672,9,0.15,,,,0.0001,7,
9,15,0.3660880275418514,0.19670352767443267,9,0.15,,,,0.0001,7,
9,16,0.35303969001846475,0.20050016418923308,9,0.15,,,,0.0001,7,
9,17,0.3231859515967836,0.18171255429410343,9,0.15,,,,0.0001,7,
9,18,0.45221792117711707,0.20738259715572072,9,0.15,,,,0.0001,7,
9,19,0.39275966980946253,0.1825497493899976,9,0.15,,,,0.0001,7,
10,0,0.4090802684248966,0.17832686013706397,10,0.15,,,,0.0001,7,
10,1,0.3681868958177527,0.2096644580563366,10,0.15,,,,0.0001,7,
10,2,0.3576678494627728,0.1835598293046647,10,0.15,,,,0.0001,7,
10,3,0.3606484602463122,0.17028672072459897,10,0.15,,,,0.0001,7,
10,4,0.35319547107556276,0.19338405288714255,10,0.15,,,,0.0001,7,
10,5,0.33604708667112426,0.1849753505432746,10,0.15,,,,0.0001,7,
10,6,0.41030120320021,0.19950490329758477,10,0.15,,,,0.0001,7,
10,7,0.3626925508554771,0.18793846039280676,10,0.15,,,,0.0001,7,
10,8,0.40359135789378714,0.20284044189534864,10,0.15,,,,0.0001,7,
10,9,0.3185615870417855,0.18038245546020742,10,0.15,,,,0.0001,7,
10,10,0.3343187644506758,0.17325467594499333,10,0.15,,,,0.0001,7,
10,11,0.41321060304282564,0.18708418325885517,10,0.15,,,,0.0001,7,
10,12,0.40156143776253567,0.20447638587294276,10,0.15,,,,0.0001,7,
10,13,0.3200040820378624,0.18206807545564152,10,0.15,,,,0.0001,7,
