complexity,params_mean,params_std,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,learning_rate,batch_size,epochs,alpha,degree,n_features,label_corruption
1,1.0,0.0,0.9926960287703983,0.027575162104838114,0.97452020710103,1.1102230246251565e-16,,,,0.0001,7,,0.15
2,2.0,0.0,0.8846755075441758,0.029990335644936954,0.8142420987357095,0.002569972803072649,,,,0.0001,7,,0.15
3,3.0,0.0,0.7536325227302515,0.03746223941672249,0.6627293883951729,0.00586089393317995,,,,0.0001,7,,0.15
4,4.0,0.0,0.7361219070411125,0.03346975359199174,0.6637969042253913,0.005774433719827548,,,,0.0001,7,,0.15
5,5.0,0.0,0.5065356456434613,0.033041586773357064,0.3557783236511174,0.00607365141475508,,,,0.0001,7,,0.15
6,6.0,0.0,0.43538184911142086,0.03207203268897636,0.2694501270008189,0.005015162817505421,,,,0.0001,7,,0.15
7,7.0,0.0,0.4577560245892651,0.0434392885300612,0.27241675576269514,0.008704601110367268,,,,0.0001,7,,0.15
8,8.0,0.0,0.444419064262629,0.029906441120202378,0.2728118833711607,0.006914649702833107,,,,0.0001,7,,0.15
9,9.0,0.0,0.4454189423862931,0.016791256635934042,0.27312414690898984,0.005683633809398592,,,,0.0001,7,,0.15
10,10.0,0.0,0.44926499537281367,0.02467020867409584,0.27880740758688266,0.008778311407719664,,,,0.0001,7,,0.15
11,11.0,0.0,0.44933032751743207,0.040410327502025355,0.2790721501872837,0.00737385914131047,,,,0.0001,7,,0.15
12,12.0,0.0,0.4194203761105613,0.030156956167521093,0.24796363445559993,0.009257412324773505,,,,0.0001,7,,0.15
13,13.0,0.0,0.4273590611929877,0.02697793243166769,0.24811570224468152,0.007885712981829192,,,,0.0001,7,,0.15
14,14.0,0.0,0.41524193473630333,0.03789765161847967,0.24978087808278665,0.005596211361069233,,,,0.0001,7,,0.15
15,15.0,0.0,0.42063166361203513,0.03073001779726822,0.25255595014327403,0.008327042186942326,,,,0.0001,7,,0.15
16,16.0,0.0,0.4085627743794185,0.030565377226648222,0.2512585905450392,0.007282525735672533,,,,0.0001,7,,0.15
17,17.0,0.0,0.40964187026701915,0.024474991551594275,0.25179172869913335,0.008749219487340055,,,,0.0001,7,,0.15
