complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
1,0,1.0146042181882107,0.9745202071010302,1,0.15,,,,0.0001,7,
1,1,0.989040443505472,0.9745202071010302,1,0.15,,,,0.0001,7,
1,2,0.9647752298689772,0.9745202071010302,1,0.15,,,,0.0001,7,
1,3,0.97669215758891,0.9745202071010302,1,0.15,,,,0.0001,7,
1,4,0.9891078544841768,0.9745202071010302,1,0.15,,,,0.0001,7,
1,5,1.0503868842556439,0.9745202071010302,1,0.15,,,,0.0001,7,
1,6,1.0120454754219064,0.9745202071010302,1,0.15,,,,0.0001,7,
1,7,0.9573303171778814,0.9745202071010302,1,0.15,,,,0.0001,7,
1,8,0.9333091118695345,0.9745202071010302,1,0.15,,,,0.0001,7,
1,9,0.9969612262724307,0.9745202071010302,1,0.15,,,,0.0001,7,
1,10,1.0216071956945225,0.9745202071010302,1,0.15,,,,0.0001,7,
1,11,1.0065898215552973,0.9745202071010302,1,0.15,,,,0.0001,7,
1,12,0.9673761611598455,0.9745202071010302,1,0.15,,,,0.0001,7,
1,13,1.0055666864902328,0.9745202071010302,1,0.15,,,,0.0001,7,
1,14,1.0397117364832376,0.9745202071010302,1,0.15,,,,0.0001,7,
1,15,0.9978017090432514,0.9745202071010302,1,0.15,,,,0.0001,7,
1,16,0.995689777808796,0.9745202071010302,1,0.15,,,,0.0001,7,
1,17,0.9931817351398735,0.9745202071010302,1,0.15,,,,0.0001,7,
1,18,0.9797572851271873,0.9745202071010302,1,0.15,,,,0.0001,7,
1,19,0.9623855482725755,0.9745202071010302,1,0.15,,,,0.0001,7,
2,0,0.8986939638347737,0.8117994472049028,2,0.15,,,,0.0001,7,
2,1,0.905408193839939,0.81416406269389,2,0.15,,,,0.0001,7,
2,2,0.8935413268316368,0.81692302386271,2,0.15,,,,0.0001,7,
2,3,0.852537555817154,0.8147675183291464,2,0.15,,,,0.0001,7,
2,4,0.8891362372517218,0.8132472083928075,2,0.15,,,,0.0001,7,
2,5,0.8525698548290693,0.8141484456393019,2,0.15,,,,0.0001,7,
2,6,0.9154092804822689,0.8130699902689171,2,0.15,,,,0.0001,7,
2,7,0.8608906619350121,0.8219577766321225,2,0.15,,,,0.0001,7,
2,8,0.8959731035927428,0.8174342516182541,2,0.15,,,,0.0001,7,
2,9,0.9189603292273303,0.8157488860025762,2,0.15,,,,0.0001,7,
2,10,0.8801873952263153,0.8147187091365307,2,0.15,,,,0.0001,7,
2,11,0.8562161529101725,0.8130789833682898,2,0.15,,,,0.0001,7,
2,12,0.9589475470529338,0.8132651808758731,2,0.15,,,,0.0001,7,
2,13,0.8489928013443951,0.8103162326990547,2,0.15,,,,0.0001,7,
2,14,0.904000052044761,0.8136658079106811,2,0.15,,,,0.0001,7,
2,15,0.8528090552873667,0.8117870447059411,2,0.15,,,,0.0001,7,
2,16,0.8539053704697881,0.8142966159510777,2,0.15,,,,0.0001,7,
2,17,0.9225486451992034,0.8166400718633187,2,0.15,,,,0.0001,7,
2,18,0.8792009848290688,0.810617173940503,2,0.15,,,,0.0001,7,
2,19,0.8535816388778615,0.8131955436182943,2,0.15,,,,0.0001,7,
3,0,0.7644825970829554,0.6597281944092154,3,0.15,,,,0.0001,7,
3,1,0.7192880297530139,0.656319111362166,3,0.15,,,,0.0001,7,
3,2,0.8020392067856716,0.6624302678720704,3,0.15,,,,0.0001,7,
3,3,0.7616872624693599,0.6639427961590525,3,0.15,,,,0.0001,7,
3,4,0.7765762543397843,0.6555843592266986,3,0.15,,,,0.0001,7,
3,5,0.7469647894694292,0.6687772238977856,3,0.15,,,,0.0001,7,
3,6,0.7270735070092006,0.6613965402559006,3,0.15,,,,0.0001,7,
3,7,0.7968528307797831,0.671638460660613,3,0.15,,,,0.0001,7,
3,8,0.7141747406558158,0.6586984535024369,3,0.15,,,,0.0001,7,
3,9,0.7721001003202054,0.6563918556971309,3,0.15,,,,0.0001,7,
3,10,0.7887618724943636,0.6765662847264794,3,0.15,,,,0.0001,7,
3,11,0.6863179863548655,0.6580836704466511,3,0.15,,,,0.0001,7,
3,12,0.7511408097716504,0.6662664066979369,3,0.15,,,,0.0001,7,
3,13,0.7454574761701888,0.6633654810128755,3,0.15,,,,0.0001,7,
3,14,0.6970027370835575,0.6652163269743895,3,0.15,,,,0.0001,7,
3,15,0.8284928365839291,0.6664810561855347,3,0.15,,,,0.0001,7,
3,16,0.7315930837270374,0.6568359125850477,3,0.15,,,,0.0001,7,
3,17,0.8028167073866491,0.6667702283413938,3,0.15,,,,0.0001,7,
3,18,0.747823072054221,0.653030119205193,3,0.15,,,,0.0001,7,
3,19,0.7120045543133501,0.6670650186848878,3,0.15,,,,0.0001,7,
4,0,0.761210296996272,0.6638928627462803,4,0.15,,,,0.0001,7,
4,1,0.7011916171602629,0.6602455615728537,4,0.15,,,,0.0001,7,
4,2,0.7043956838678684,0.6547158593335193,4,0.15,,,,0.0001,7,
4,3,0.6956686965442067,0.6606487064493821,4,0.15,,,,0.0001,7,
4,4,0.7045780973437089,0.6645945974628018,4,0.15,,,,0.0001,7,
4,5,0.7713884380409967,0.6630927485355942,4,0.15,,,,0.0001,7,
4,6,0.7565156906648074,0.660698180010588,4,0.15,,,,0.0001,7,
4,7,0.7417716903449292,0.6702189015396991,4,0.15,,,,0.0001,7,
4,8,0.7853611343494581,0.6672197732002528,4,0.15,,,,0.0001,7,
4,9,0.7306020370999361,0.6603698193247051,4,0.15,,,,0.0001,7,
4,10,0.780189497763741,0.6784830822721065,4,0.15,,,,0.0001,7,
4,11,0.7044282559235876,0.6598794482673783,4,0.15,,,,0.0001,7,
4,12,0.7835583129113809,0.6770881913924359,4,0.15,,,,0.0001,7,
4,13,0.7595595136772434,0.6617027679557969,4,0.15,,,,0.0001,7,
4,14,0.6706826712610598,0.6588235909803737,4,0.15,,,,0.0001,7,
